source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
SD333LPAcB2_CF1_1_Slot2-20_1_6887	Candidozyma auris	cell culture	not available	1	SD333LPAcB2_CF1_1_Slot2-20_1_6887	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	SD333LPAcB2_CF1_1_Slot2-20_1_6887.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
SD333LPAcB2_CF1_2_Slot2-21_1_6889	Candidozyma auris	cell culture	not available	1	SD333LPAcB2_CF1_2_Slot2-21_1_6889	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	SD333LPAcB2_CF1_2_Slot2-21_1_6889.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
SD333LPAcB2_CF1_3_Slot2-22_1_6891	Candidozyma auris	cell culture	not available	1	SD333LPAcB2_CF1_3_Slot2-22_1_6891	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	SD333LPAcB2_CF1_3_Slot2-22_1_6891.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
SD333LPAcB2_CF2_1_Slot2-23_1_6893	Candidozyma auris	cell culture	not available	1	SD333LPAcB2_CF2_1_Slot2-23_1_6893	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	SD333LPAcB2_CF2_1_Slot2-23_1_6893.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
SD333LPAcB2_CF2_2_Slot2-24_1_6895	Candidozyma auris	cell culture	not available	1	SD333LPAcB2_CF2_2_Slot2-24_1_6895	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	SD333LPAcB2_CF2_2_Slot2-24_1_6895.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
SD333LPAcB2_CF2_3_Slot2-25_1_6897	Candidozyma auris	cell culture	not available	1	SD333LPAcB2_CF2_3_Slot2-25_1_6897	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	SD333LPAcB2_CF2_3_Slot2-25_1_6897.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
SD333LPAcB2_CF3_1_Slot2-26_1_6899	Candidozyma auris	cell culture	not available	1	SD333LPAcB2_CF3_1_Slot2-26_1_6899	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	SD333LPAcB2_CF3_1_Slot2-26_1_6899.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
SD333LPAcB2_CF3_2_Slot2-27_1_6901	Candidozyma auris	cell culture	not available	1	SD333LPAcB2_CF3_2_Slot2-27_1_6901	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	SD333LPAcB2_CF3_2_Slot2-27_1_6901.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
SD333LPAcB2_CF3_3_Slot2-28_1_6903	Candidozyma auris	cell culture	not available	1	SD333LPAcB2_CF3_3_Slot2-28_1_6903	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	SD333LPAcB2_CF3_3_Slot2-28_1_6903.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
SD333LPAcB2_CF4_1_Slot2-29_1_6905	Candidozyma auris	cell culture	not available	1	SD333LPAcB2_CF4_1_Slot2-29_1_6905	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	SD333LPAcB2_CF4_1_Slot2-29_1_6905.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
SD333LPAcB2_CF4_2_Slot2-30_1_6907	Candidozyma auris	cell culture	not available	1	SD333LPAcB2_CF4_2_Slot2-30_1_6907	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	SD333LPAcB2_CF4_2_Slot2-30_1_6907.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
SD333LPAcB2_CF4_3_Slot2-31_1_6909	Candidozyma auris	cell culture	not available	1	SD333LPAcB2_CF4_3_Slot2-31_1_6909	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	SD333LPAcB2_CF4_3_Slot2-31_1_6909.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
SD333LPAcB2_CF5_1_Slot2-32_1_6911	Candidozyma auris	cell culture	not available	1	SD333LPAcB2_CF5_1_Slot2-32_1_6911	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	SD333LPAcB2_CF5_1_Slot2-32_1_6911.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
SD333LPAcB2_CF5_2_Slot2-33_1_6913	Candidozyma auris	cell culture	not available	1	SD333LPAcB2_CF5_2_Slot2-33_1_6913	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	SD333LPAcB2_CF5_2_Slot2-33_1_6913.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
