source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
211216_1037_097_LJ_S03_55	211216_1037_097_LJ_S03_55	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S03_55	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S03_55.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S04_57	211216_1037_097_LJ_S04_57	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S04_57	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S04_57.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S04_58	211216_1037_097_LJ_S04_58	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S04_58	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S04_58.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S05_28	211216_1037_097_LJ_S05_28	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S05_28	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S05_28.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S06_30	211216_1037_097_LJ_S06_30	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S06_30	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S06_30.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S06_31	211216_1037_097_LJ_S06_31	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S06_31	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S06_31.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S07_34	211216_1037_097_LJ_S07_34	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S07_34	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S07_34.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S08_38	211216_1037_097_LJ_S08_38	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S08_38	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S08_38.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S09_41	211216_1037_097_LJ_S09_41	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S09_41	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S09_41.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S09_42	211216_1037_097_LJ_S09_42	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S09_42	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S09_42.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S11_15	211216_1037_097_LJ_S11_15	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S11_15	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S11_15.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S11_16	211216_1037_097_LJ_S11_16	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S11_16	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S11_16.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S12_18	211216_1037_097_LJ_S12_18	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S12_18	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S12_18.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S15_61	211216_1037_097_LJ_S15_61	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S15_61	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S15_61.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S18_72	211216_1037_097_LJ_S18_72	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S18_72	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S18_72.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S20_77	211216_1037_097_LJ_S20_77	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S20_77	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S20_77.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S20_78	211216_1037_097_LJ_S20_78	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S20_78	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S20_78.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S21_82	211216_1037_097_LJ_S21_82	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S21_82	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S21_82.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S22_85	211216_1037_097_LJ_S22_85	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S22_85	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S22_85.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S23_87	211216_1037_097_LJ_S23_87	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S23_87	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S23_87.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S24_91	211216_1037_097_LJ_S24_91	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S24_91	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S24_91.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S27_100	211216_1037_097_LJ_S27_100	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S27_100	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S27_100.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S27_99	211216_1037_097_LJ_S27_99	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S27_99	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S27_99.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S28_104	211216_1037_097_LJ_S28_104	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S28_104	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S28_104.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
211216_1037_097_LJ_S28_105	211216_1037_097_LJ_S28_105	Marine plankton environmental sample	sea water	not applicable	not available	Elemental_allocation_to_molecular_drivers_of_biogeochemistry_in_the_Southern_Ocean	sea water	sea water	65 S, 0.038 E	not available	not available	not available	marine microbiome	1	211216_1037_097_LJ_S28_105	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	211216_1037_097_LJ_S28_105.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
