source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[developmental stage]	characteristics[sample type]	characteristics[biological replicate]	assay name	technology type	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[collision energy]	comment[ms1 scan range]	comment[ms min charge]	comment[ms max charge]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[cell line]
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_22_RC5_01_2952	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	22	2	FE_rt4_b_5of15ul_22_RC5_01_2952.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_23_RC4_01_2951	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	23	2	FE_rt4_b_5of15ul_23_RC4_01_2951.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_24_RC3_01_2950	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	24	2	FE_rt4_b_5of15ul_24_RC3_01_2950.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_25_RC2_01_2949	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	25	2	FE_rt4_b_5of15ul_25_RC2_01_2949.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_26_RC1_01_2947	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	26	2	FE_rt4_b_5of15ul_26_RC1_01_2947.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_27_RB12_01_2946	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	27	2	FE_rt4_b_5of15ul_27_RB12_01_2946.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_28_RB11_01_2945	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	28	2	FE_rt4_b_5of15ul_28_RB11_01_2945.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_29_RB10_01_2944	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	29	2	FE_rt4_b_5of15ul_29_RB10_01_2944.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_30_RB9_01_2943	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	30	2	FE_rt4_b_5of15ul_30_RB9_01_2943.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_31_RB8_01_2941	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	31	2	FE_rt4_b_5of15ul_31_RB8_01_2941.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_32_RB7_01_2926	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	32	2	FE_rt4_b_5of15ul_32_RB7_01_2926.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_33_RB6_01_2924	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	33	2	FE_rt4_b_5of15ul_33_RB6_01_2924.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_34_RB5_01_2923	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	34	2	FE_rt4_b_5of15ul_34_RB5_01_2923.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_35_RB4_01_2922	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	35	2	FE_rt4_b_5of15ul_35_RB4_01_2922.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_36_RB3_01_2919	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	36	2	FE_rt4_b_5of15ul_36_RB3_01_2919.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_37_RB2_01_2918	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	37	2	FE_rt4_b_5of15ul_37_RB2_01_2918.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_38_RB1_01_2917	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	38	2	FE_rt4_b_5of15ul_38_RB1_01_2917.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_39_RA12_01_2916	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	39	2	FE_rt4_b_5of15ul_39_RA12_01_2916.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_40_RA11_01_2915	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	40	2	FE_rt4_b_5of15ul_40_RA11_01_2915.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_41_RA10_01_2913	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	41	2	FE_rt4_b_5of15ul_41_RA10_01_2913.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_42_RA9_01_2912	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	42	2	FE_rt4_b_5of15ul_42_RA9_01_2912.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_43_RA8_01_2911	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	43	2	FE_rt4_b_5of15ul_43_RA8_01_2911.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_44_RA7_01_2910	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	44	2	FE_rt4_b_5of15ul_44_RA7_01_2910.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
RT4	Homo sapiens	urinary bladder	urinary bladder carcinoma	not available	cell line	RT4	CVCL_0036	RT-4	63Y	male	European ancestry	adult	study sample	1	FE_rt4_b_5of15ul_45_RA6_01_2909	proteomic profiling by mass spectrometry	NT=impact II;AC=MS:1002666	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS PAGE;AC=PRIDE:0000568	not available	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not available	150m/z-2200m/z	2	5	45	2	FE_rt4_b_5of15ul_45_RA6_01_2909.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	manual curation	RT4
