source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
XM_WS2	Arabidopsis thaliana	Leaf	1	XM_WS2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_WS2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
XM_OS1	Arabidopsis thaliana	Leaf	1	XM_OS1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_OS1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
XM_WS3	Arabidopsis thaliana	Leaf	1	XM_WS3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_WS3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
XM_OC3	Arabidopsis thaliana	Leaf	1	XM_OC3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_OC3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
XM_WC4	Arabidopsis thaliana	Leaf	1	XM_WC4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_WC4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
XM_OS2	Arabidopsis thaliana	Leaf	1	XM_OS2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_OS2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
XM_WC3	Arabidopsis thaliana	Leaf	1	XM_WC3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_WC3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
XM_OS3	Arabidopsis thaliana	Leaf	1	XM_OS3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_OS3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
XM_OC2	Arabidopsis thaliana	Leaf	1	XM_OC2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_OC2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
XM_WS4	Arabidopsis thaliana	Leaf	1	XM_WS4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_WS4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
XM_OC4	Arabidopsis thaliana	Leaf	1	XM_OC4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_OC4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
XM_WC1	Arabidopsis thaliana	Leaf	1	XM_WC1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_WC1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
XM_OC1	Arabidopsis thaliana	Leaf	1	XM_OC1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_OC1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
XM_WS1	Arabidopsis thaliana	Leaf	1	XM_WS1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_WS1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
XM_WC2	Arabidopsis thaliana	Leaf	1	XM_WC2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_WC2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
XM_OS4	Arabidopsis thaliana	Leaf	1	XM_OS4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	XM_OS4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Leaf
