source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Sample_1	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190517_DIA_A6.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_2	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190321_Ack_DDA_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_3	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190517_DIA_P10.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_4	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190517_Protein_DDA_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_5	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190417_Ack_DIA_P2.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_6	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190517_DIA_W2.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_7	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190417_Ack_DDA_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_8	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190321_Ack_DDA_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_9	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190321_Ack_DIA_W1.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_10	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190517_DIA_A5.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_11	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190321_Ack_DIA_W2.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_12	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190417_Ack_DIA_P1.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_13	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190417_Ack_DDA__4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_14	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190517_DIA_P12.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_15	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190517_DIA_P11.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_16	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190321_Ack_DIA_W3.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_17	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190517_DIA_W1.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_18	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190417_Ack_DIA_K2.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_19	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190517_DIA_K8.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_20	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190321_Ack_DIA_A2.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_21	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190517_DIA_K9.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_22	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190417_Ack_DIA_P3.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_23	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190517_Protein_DDA_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_24	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190321_Ack_DIA_A3.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
Sample_25	Escherichia coli str. k-12 substr. mg1655	cell	not available	1	not available	Proteomic profiling	proteomic profiling by mass spectrometry	1	20190417_Ack_DIA_K3.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	10 ppm	0.02 Da	NT=Acetylation of K
