source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[phenotype]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[phenotype]
intestine_1	NT=Mus musculus;AC=NCBITaxon:10090	NT=intestine;AC=UBERON:0000160	not available	not available	intestine	1	run_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	15 ppm	1	1	210806_15SPD_LCM_0pt1_DDM_01.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	intestine
intestine_2	NT=Mus musculus;AC=NCBITaxon:10090	NT=intestine;AC=UBERON:0000160	not available	not available	intestine	2	run_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	15 ppm	1	1	210806_15SPD_LCM_0pt1_DDM_02.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	intestine
intestine_3	NT=Mus musculus;AC=NCBITaxon:10090	NT=intestine;AC=UBERON:0000160	not available	not available	intestine	3	run_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	15 ppm	1	1	210806_15SPD_LCM_1pt0_PPS_01.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	intestine
intestine_4	NT=Mus musculus;AC=NCBITaxon:10090	NT=intestine;AC=UBERON:0000160	not available	not available	intestine	4	run_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	15 ppm	1	1	210806_15SPD_LCM_1pt0_PPS_02.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	intestine
intestine_5	NT=Mus musculus;AC=NCBITaxon:10090	NT=intestine;AC=UBERON:0000160	not available	not available	intestine	5	run_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	15 ppm	1	1	210806_15SPD_LCM_5pt0_SDS_01.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	intestine
intestine_6	NT=Mus musculus;AC=NCBITaxon:10090	NT=intestine;AC=UBERON:0000160	not available	not available	intestine	6	run_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	15 ppm	1	1	210806_15SPD_LCM_5pt0_SDS_02.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	intestine
intestinal_smooth_muscle_1	NT=Mus musculus;AC=NCBITaxon:10090	NT=small intestine smooth muscle;AC=UBERON:0004239	not available	not available	intestinal_smooth_muscle	1	run_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	15 ppm	1	2	210811_30SPD_LCM_ContMuscle_BR1_TR2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	intestinal_smooth_muscle
intestinal_smooth_muscle_2	NT=Mus musculus;AC=NCBITaxon:10090	NT=small intestine smooth muscle;AC=UBERON:0004239	not available	not available	intestinal_smooth_muscle	2	run_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	15 ppm	1	2	210811_30SPD_LCM_ContMuscle_BR2_TR1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	intestinal_smooth_muscle
intestinal_smooth_muscle_3	NT=Mus musculus;AC=NCBITaxon:10090	NT=small intestine smooth muscle;AC=UBERON:0004239	not available	not available	intestinal_smooth_muscle	3	run_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	15 ppm	1	2	210811_30SPD_LCM_ContMuscle_BR2_TR2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	intestinal_smooth_muscle
intestinal_smooth_muscle_4	NT=Mus musculus;AC=NCBITaxon:10090	NT=small intestine smooth muscle;AC=UBERON:0004239	not available	not available	intestinal_smooth_muscle	4	run_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	15 ppm	1	2	210811_30SPD_LCM_ContMuscle_BR3_TR1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	intestinal_smooth_muscle
