source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[FILL]
20110629_103_CytE1_EL	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_103_CytE1_EL	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_103_CytE1_EL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_103_CytE9_EL	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_103_CytE9_EL	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_103_CytE9_EL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_104_CytE10_EL	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_104_CytE10_EL	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_104_CytE10_EL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_104_CytE2_EL	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_104_CytE2_EL	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_104_CytE2_EL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_105_CytE3_EL	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_105_CytE3_EL	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_105_CytE3_EL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_106_CytE4_EL	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_106_CytE4_EL	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_106_CytE4_EL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_107_CytE5_EL	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_107_CytE5_EL	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_107_CytE5_EL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_108_CytE6_EL	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_108_CytE6_EL	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_108_CytE6_EL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_109_CytE7_EL	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_109_CytE7_EL	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_109_CytE7_EL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_10_CytA10	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_10_CytA10	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_10_CytA10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_110_CytE8_EL	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_110_CytE8_EL	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_110_CytE8_EL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_11_CytB1	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_11_CytB1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_11_CytB1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_12_CytB2	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_12_CytB2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_12_CytB2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_13_CytB3	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_13_CytB3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_13_CytB3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_14_CytB4	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_14_CytB4	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_14_CytB4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_15_CytB5	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_15_CytB5	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_15_CytB5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_16_CytB6	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_16_CytB6	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_16_CytB6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_17_CytB7	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_17_CytB7	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_17_CytB7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_18_CytB8	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_18_CytB8	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_18_CytB8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_19_CytB9	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_19_CytB9	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_19_CytB9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_20_CytB10	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_20_CytB10	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_20_CytB10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_21_CytC1	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_21_CytC1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_21_CytC1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_22_CytC2	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_22_CytC2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_22_CytC2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_23_CytC3	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_23_CytC3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_23_CytC3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_24_CytC4	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_24_CytC4	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_24_CytC4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_25_CytC5	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_25_CytC5	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_25_CytC5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_26_CytC6	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_26_CytC6	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_26_CytC6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_27_CytC7	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_27_CytC7	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_27_CytC7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_28_CytC8	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_28_CytC8	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_28_CytC8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_29_CytC9	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_29_CytC9	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_29_CytC9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_30_CytC10	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_30_CytC10	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_30_CytC10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_31_CytD1	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_31_CytD1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_31_CytD1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_32_CytD2	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_32_CytD2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_32_CytD2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_33_CytD3	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_33_CytD3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_33_CytD3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_34_CytD4	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_34_CytD4	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_34_CytD4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_35_CytD5	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_35_CytD5	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_35_CytD5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_36_CytD6	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_36_CytD6	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_36_CytD6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_37_CytD7	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_37_CytD7	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_37_CytD7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_38_CytD8	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_38_CytD8	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_38_CytD8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_39_CytD9	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_39_CytD9	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_39_CytD9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_40_CytD10	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_40_CytD10	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_40_CytD10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_43_CytE1	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_43_CytE1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_43_CytE1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_44_CytE2	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_44_CytE2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_44_CytE2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_45_CytE3	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_45_CytE3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_45_CytE3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_46_CytE4	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_46_CytE4	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_46_CytE4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_47_CytE5	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_47_CytE5	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_47_CytE5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20110629_48_CytE6	Mus musculus	Liver	FILL:disease	FILL:biological replicate	20110629_48_CytE6	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	FILL:cleavage agent details	1	1	20110629_48_CytE6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
