source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
HF02_171127_XP_R3_PXH_5ul_50per_F1_R1	Homo sapiens	Liver	not available	not available	not available	1	HF02_171127_XP_R3_PXH_5ul_50per_F1_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	HF02_171127_XP_R3_PXH_5ul_50per_F1_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Liver
HF02_171127_XP_T3_PXH_5ul_50per_F1_R1	Homo sapiens	Liver	not available	not available	not available	1	HF02_171127_XP_T3_PXH_5ul_50per_F1_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	HF02_171127_XP_T3_PXH_5ul_50per_F1_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Liver
HF02_171127_XP_T2_PXH_5ul_50per_F1_R1	Homo sapiens	Liver	not available	not available	not available	1	HF02_171127_XP_T2_PXH_5ul_50per_F1_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	HF02_171127_XP_T2_PXH_5ul_50per_F1_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Liver
HF02_171127_XP_T1_PXH_5ul_50per_F1_R1	Homo sapiens	Liver	not available	not available	not available	1	HF02_171127_XP_T1_PXH_5ul_50per_F1_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	HF02_171127_XP_T1_PXH_5ul_50per_F1_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Liver
HF02_171127_XP_R3_PXH_5ul_50per_F1_R2	Homo sapiens	Liver	not available	not available	not available	1	HF02_171127_XP_R3_PXH_5ul_50per_F1_R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	HF02_171127_XP_R3_PXH_5ul_50per_F1_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Liver
HF02_171127_XP_R2_PXH_5ul_50per_F1_R2	Homo sapiens	Liver	not available	not available	not available	1	HF02_171127_XP_R2_PXH_5ul_50per_F1_R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	HF02_171127_XP_R2_PXH_5ul_50per_F1_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Liver
HF02_171127_XP_R1_PXH_5ul_50per_F1_R2	Homo sapiens	Liver	not available	not available	not available	1	HF02_171127_XP_R1_PXH_5ul_50per_F1_R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	HF02_171127_XP_R1_PXH_5ul_50per_F1_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Liver
HF02_171127_XP_T1_PXH_5ul_50per_F1_R2	Homo sapiens	Liver	not available	not available	not available	1	HF02_171127_XP_T1_PXH_5ul_50per_F1_R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	HF02_171127_XP_T1_PXH_5ul_50per_F1_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Liver
HF02_171127_XP_T3_PXH_5ul_50per_F1_R2	Homo sapiens	Liver	not available	not available	not available	1	HF02_171127_XP_T3_PXH_5ul_50per_F1_R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	HF02_171127_XP_T3_PXH_5ul_50per_F1_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Liver
HF02_171127_XP_T2_PXH_5ul_50per_F1_R2	Homo sapiens	Liver	not available	not available	not available	1	HF02_171127_XP_T2_PXH_5ul_50per_F1_R2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	HF02_171127_XP_T2_PXH_5ul_50per_F1_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Liver
HF02_171127_XP_R1_PXH_5ul_50per_F1_R1	Homo sapiens	Liver	not available	not available	not available	1	HF02_171127_XP_R1_PXH_5ul_50per_F1_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	HF02_171127_XP_R1_PXH_5ul_50per_F1_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Liver
HF02_171127_XP_R2_PXH_5ul_50per_F1_R1	Homo sapiens	Liver	not available	not available	not available	1	HF02_171127_XP_R2_PXH_5ul_50per_F1_R1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	HF02_171127_XP_R2_PXH_5ul_50per_F1_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Liver
