source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
TMT_Pool12_Fraction4_Albersy_11May2021	Mus musculus	Bone marrow	not available	not available	1	TMT_Pool12_Fraction4_Albersy_11May2021	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	TMT_Pool12_Fraction4_Albersy_11May2021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Bone marrow
TMT_Pool12_Fraction7_Albersy_11May2021	Mus musculus	Bone marrow	not available	not available	1	TMT_Pool12_Fraction7_Albersy_11May2021	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	TMT_Pool12_Fraction7_Albersy_11May2021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Bone marrow
TMT_Pool1_Fraction8_Albersy_11May2021	Mus musculus	Bone marrow	not available	not available	1	TMT_Pool1_Fraction8_Albersy_11May2021	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	TMT_Pool1_Fraction8_Albersy_11May2021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Bone marrow
TMT_Pool1_Fraction7_Albersy_11May2021	Mus musculus	Bone marrow	not available	not available	1	TMT_Pool1_Fraction7_Albersy_11May2021	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	TMT_Pool1_Fraction7_Albersy_11May2021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Bone marrow
TMT_Pool12_Fraction8_Albersy_11May2021	Mus musculus	Bone marrow	not available	not available	1	TMT_Pool12_Fraction8_Albersy_11May2021	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	TMT_Pool12_Fraction8_Albersy_11May2021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Bone marrow
TMT_Pool12_Fraction1_Albersy_11May2021	Mus musculus	Bone marrow	not available	not available	1	TMT_Pool12_Fraction1_Albersy_11May2021	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	TMT_Pool12_Fraction1_Albersy_11May2021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Bone marrow
TMT_Pool12_Fraction2_Albersy_11May2021	Mus musculus	Bone marrow	not available	not available	1	TMT_Pool12_Fraction2_Albersy_11May2021	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	TMT_Pool12_Fraction2_Albersy_11May2021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Bone marrow
TMT_Pool12_Fraction3_Albersy_11May2021	Mus musculus	Bone marrow	not available	not available	1	TMT_Pool12_Fraction3_Albersy_11May2021	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	TMT_Pool12_Fraction3_Albersy_11May2021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Bone marrow
TMT_Pool1_Fraction3_Albersy_11May2021	Mus musculus	Bone marrow	not available	not available	1	TMT_Pool1_Fraction3_Albersy_11May2021	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	TMT_Pool1_Fraction3_Albersy_11May2021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Bone marrow
TMT_Pool1_Fraction1_Albersy_11May2021	Mus musculus	Bone marrow	not available	not available	1	TMT_Pool1_Fraction1_Albersy_11May2021	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	TMT_Pool1_Fraction1_Albersy_11May2021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Bone marrow
TMT_Pool1_Fraction6_Albersy_11May2021	Mus musculus	Bone marrow	not available	not available	1	TMT_Pool1_Fraction6_Albersy_11May2021	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	TMT_Pool1_Fraction6_Albersy_11May2021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Bone marrow
TMT_Pool1_Fraction2_Albersy_11May2021	Mus musculus	Bone marrow	not available	not available	1	TMT_Pool1_Fraction2_Albersy_11May2021	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	TMT_Pool1_Fraction2_Albersy_11May2021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Bone marrow
TMT_Pool12_Fraction6_Albersy_11May2021	Mus musculus	Bone marrow	not available	not available	1	TMT_Pool12_Fraction6_Albersy_11May2021	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	TMT_Pool12_Fraction6_Albersy_11May2021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Bone marrow
TMT_Pool12_Fraction5_Albersy_11May2021	Mus musculus	Bone marrow	not available	not available	1	TMT_Pool12_Fraction5_Albersy_11May2021	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	TMT_Pool12_Fraction5_Albersy_11May2021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Bone marrow
TMT_Pool1_Fraction4_Albersy_11May2021	Mus musculus	Bone marrow	not available	not available	1	TMT_Pool1_Fraction4_Albersy_11May2021	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	TMT_Pool1_Fraction4_Albersy_11May2021.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Bone marrow
