source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20150605_OF_02C.msf	20150605_OF_02C.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_02C.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_02C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_02C	20150605_OF_02C	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_02C	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_02C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_03A.msf	20150605_OF_03A.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_03A.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_03A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_03A	20150605_OF_03A	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_03A	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_03A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_03B.msf	20150605_OF_03B.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_03B.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_03B.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_03B	20150605_OF_03B	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_03B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_03B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_03C.msf	20150605_OF_03C.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_03C.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_03C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_03C	20150605_OF_03C	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_03C	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_03C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_11A.msf	20150605_OF_11A.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_11A.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_11A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_11A	20150605_OF_11A	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_11A	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_11A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_11B.msf	20150605_OF_11B.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_11B.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_11B.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_11B	20150605_OF_11B	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_11B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_11B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_11C.msf	20150605_OF_11C.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_11C.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_11C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_11C	20150605_OF_11C	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_11C	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_11C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_12A.msf	20150605_OF_12A.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_12A.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_12A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_12A	20150605_OF_12A	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_12A	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_12A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_12B.msf	20150605_OF_12B.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_12B.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_12B.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_12B	20150605_OF_12B	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_12B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_12B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_12C.msf	20150605_OF_12C.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_12C.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_12C.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_12C	20150605_OF_12C	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_12C	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_12C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_13A.msf	20150605_OF_13A.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_13A.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_13A.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_13A	20150605_OF_13A	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_13A	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_13A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
20150605_OF_13B.msf	20150605_OF_13B.msf	Escherichia coli	feces	not applicable	not available	Proteome_data_on_the_microbial_microbiome_of_grasshopper_feces	feces	feces	6.8, 0.01	not available	not available	not available	gut microbiome	Escherichia coli	feces	not available	1	20150605_OF_13B.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20150605_OF_13B.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
