source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[biological replicate]	material type	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism]
PXD057066-Sample-1	Staphylococcus aureus	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 1	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	SodA_Fe_02_2024.raw.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD057066/SodA_Fe_02_2024.raw.zip	1	1	NT=label free sample;AC=MS:1002038	NT=Synapt ms;AC=MS:1001782	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Staphylococcus aureus;AC=NCBITaxon:1280
PXD057066-Sample-1	Staphylococcus aureus	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 2	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	SodM_Mn_02_2024.raw.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD057066/SodM_Mn_02_2024.raw.zip	2	1	NT=label free sample;AC=MS:1002038	NT=Synapt ms;AC=MS:1001782	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Staphylococcus aureus;AC=NCBITaxon:1280
PXD057066-Sample-1	Staphylococcus aureus	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 3	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	SodM_Fe_02_2024.raw.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD057066/SodM_Fe_02_2024.raw.zip	3	1	NT=label free sample;AC=MS:1002038	NT=Synapt ms;AC=MS:1001782	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Staphylococcus aureus;AC=NCBITaxon:1280
PXD057066-Sample-1	Staphylococcus aureus	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 4	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	SodA_apo_03_2024.raw.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD057066/SodA_apo_03_2024.raw.zip	4	1	NT=label free sample;AC=MS:1002038	NT=Synapt ms;AC=MS:1001782	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Staphylococcus aureus;AC=NCBITaxon:1280
PXD057066-Sample-1	Staphylococcus aureus	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 5	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	SodA4_10_2023.raw.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD057066/SodA4_10_2023.raw.zip	5	1	NT=label free sample;AC=MS:1002038	NT=Synapt ms;AC=MS:1001782	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Staphylococcus aureus;AC=NCBITaxon:1280
PXD057066-Sample-1	Staphylococcus aureus	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 6	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	SodM_07_2023.raw.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD057066/SodM_07_2023.raw.zip	6	1	NT=label free sample;AC=MS:1002038	NT=Synapt ms;AC=MS:1001782	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Staphylococcus aureus;AC=NCBITaxon:1280
PXD057066-Sample-1	Staphylococcus aureus	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 7	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	SodM_apo_07_2024.raw.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD057066/SodM_apo_07_2024.raw.zip	7	1	NT=label free sample;AC=MS:1002038	NT=Synapt ms;AC=MS:1001782	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Staphylococcus aureus;AC=NCBITaxon:1280
