source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
190301_Anna_2	Aliivibrio salmonicida lfi1238	Not available	1	190301_Anna_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190301_Anna_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
190301_Anna_1	Aliivibrio salmonicida lfi1238	Not available	1	190301_Anna_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190301_Anna_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
190301_Anna_6	Aliivibrio salmonicida lfi1238	Not available	1	190301_Anna_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190301_Anna_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
190301_Anna_14	Aliivibrio salmonicida lfi1238	Not available	1	190301_Anna_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190301_Anna_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
190301_Anna_5	Aliivibrio salmonicida lfi1238	Not available	1	190301_Anna_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190301_Anna_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
190301_Anna_11	Aliivibrio salmonicida lfi1238	Not available	1	190301_Anna_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190301_Anna_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
190301_Anna_9	Aliivibrio salmonicida lfi1238	Not available	1	190301_Anna_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190301_Anna_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
190301_Anna_7	Aliivibrio salmonicida lfi1238	Not available	1	190301_Anna_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190301_Anna_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
190301_Anna_3	Aliivibrio salmonicida lfi1238	Not available	1	190301_Anna_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190301_Anna_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
190301_Anna_13	Aliivibrio salmonicida lfi1238	Not available	1	190301_Anna_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190301_Anna_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
