source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
04272018_Onstott_RL_2911Mudstone_Lumos	04272018_Onstott_RL_2911Mudstone_Lumos	Betaproteobacteria bacterium rifcsplowo2_02_64_14	not available	not applicable	not available	Genome-centric_resolution_of_novel_microbial_lineages_in_a_Centrosaurus_fossil_bone_from_the_Late_Cretaceous_of_North_America	not available	not available	not available	not available	not available	not available	1	04272018_Onstott_RL_2911Mudstone_Lumos	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	04272018_Onstott_RL_2911Mudstone_Lumos.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
04272018_Onstott_RL_291_1Bone_Lumos	04272018_Onstott_RL_291_1Bone_Lumos	Betaproteobacteria bacterium rifcsplowo2_02_64_14	not available	not applicable	not available	Genome-centric_resolution_of_novel_microbial_lineages_in_a_Centrosaurus_fossil_bone_from_the_Late_Cretaceous_of_North_America	not available	not available	not available	not available	not available	not available	1	04272018_Onstott_RL_291_1Bone_Lumos	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	04272018_Onstott_RL_291_1Bone_Lumos.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
09102017_Onstott_RL_174_1BEDTA_Lumos1	09102017_Onstott_RL_174_1BEDTA_Lumos1	Betaproteobacteria bacterium rifcsplowo2_02_64_14	not available	not applicable	not available	Genome-centric_resolution_of_novel_microbial_lineages_in_a_Centrosaurus_fossil_bone_from_the_Late_Cretaceous_of_North_America	not available	not available	not available	not available	not available	not available	1	09102017_Onstott_RL_174_1BEDTA_Lumos1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	09102017_Onstott_RL_174_1BEDTA_Lumos1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
09102017_Onstott_RL_174_1M10g_Lumos1	09102017_Onstott_RL_174_1M10g_Lumos1	Betaproteobacteria bacterium rifcsplowo2_02_64_14	not available	not applicable	not available	Genome-centric_resolution_of_novel_microbial_lineages_in_a_Centrosaurus_fossil_bone_from_the_Late_Cretaceous_of_North_America	not available	not available	not available	not available	not available	not available	1	09102017_Onstott_RL_174_1M10g_Lumos1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	09102017_Onstott_RL_174_1M10g_Lumos1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
10072017_Onstott_RL_190_Bone_Lumos1_SDB	10072017_Onstott_RL_190_Bone_Lumos1_SDB	Betaproteobacteria bacterium rifcsplowo2_02_64_14	not available	not applicable	not available	Genome-centric_resolution_of_novel_microbial_lineages_in_a_Centrosaurus_fossil_bone_from_the_Late_Cretaceous_of_North_America	not available	not available	not available	not available	not available	not available	1	10072017_Onstott_RL_190_Bone_Lumos1_SDB	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	10072017_Onstott_RL_190_Bone_Lumos1_SDB.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
10072017_Onstott_RL_190_Mudstone_Lumos_SDB	10072017_Onstott_RL_190_Mudstone_Lumos_SDB	Betaproteobacteria bacterium rifcsplowo2_02_64_14	not available	not applicable	not available	Genome-centric_resolution_of_novel_microbial_lineages_in_a_Centrosaurus_fossil_bone_from_the_Late_Cretaceous_of_North_America	not available	not available	not available	not available	not available	not available	1	10072017_Onstott_RL_190_Mudstone_Lumos_SDB	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	10072017_Onstott_RL_190_Mudstone_Lumos_SDB.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
11172017_Onstott_RL_000_1Bone_Lumos	11172017_Onstott_RL_000_1Bone_Lumos	Betaproteobacteria bacterium rifcsplowo2_02_64_14	not available	not applicable	not available	Genome-centric_resolution_of_novel_microbial_lineages_in_a_Centrosaurus_fossil_bone_from_the_Late_Cretaceous_of_North_America	not available	not available	not available	not available	not available	not available	1	11172017_Onstott_RL_000_1Bone_Lumos	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	11172017_Onstott_RL_000_1Bone_Lumos.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
11172017_Onstott_RL_000_1Mudstone_Lumos	11172017_Onstott_RL_000_1Mudstone_Lumos	Betaproteobacteria bacterium rifcsplowo2_02_64_14	not available	not applicable	not available	Genome-centric_resolution_of_novel_microbial_lineages_in_a_Centrosaurus_fossil_bone_from_the_Late_Cretaceous_of_North_America	not available	not available	not available	not available	not available	not available	1	11172017_Onstott_RL_000_1Mudstone_Lumos	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	11172017_Onstott_RL_000_1Mudstone_Lumos.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
TableS5_identifiedproteinsinbone.xls	TableS5_identifiedproteinsinbone.xls	Betaproteobacteria bacterium rifcsplowo2_02_64_14	not available	not applicable	not available	Genome-centric_resolution_of_novel_microbial_lineages_in_a_Centrosaurus_fossil_bone_from_the_Late_Cretaceous_of_North_America	not available	not available	not available	not available	not available	not available	1	TableS5_identifiedproteinsinbone.xls	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	TableS5_identifiedproteinsinbone.xls	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
TableS6_identifiedproteinsinmudstone.xls	TableS6_identifiedproteinsinmudstone.xls	Betaproteobacteria bacterium rifcsplowo2_02_64_14	not available	not applicable	not available	Genome-centric_resolution_of_novel_microbial_lineages_in_a_Centrosaurus_fossil_bone_from_the_Late_Cretaceous_of_North_America	not available	not available	not available	not available	not available	not available	1	TableS6_identifiedproteinsinmudstone.xls	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	TableS6_identifiedproteinsinmudstone.xls	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
