source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[filter size]	characteristics[biological replicate]	assay name	technology type	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
PXD001035_sample1	PXD001035_sample1	NT=groundwater metagenome;AC=NCBITaxon:717931	not applicable	not applicable	not applicable	South_Glens_Falls_MW37	NT=groundwater;AC=ENVO:01001004	NT=groundwater;AC=ENVO:01001004	NT=Village of South Glens Falls;AC=GAZ:00223233	not available	filtration of groundwater through 0.2 micrometer filters; three replicate filters pooled (15 L total); 1D SDS-PAGE gel slices	-80C	0.2 micrometer	1	Hanson_Madsen_MW37_GelSlice_1_1	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	20 ppm	0.8 Da	1	1	Hanson_Madsen_MW37_GelSlice_1_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation
PXD001035_sample1	PXD001035_sample1	NT=groundwater metagenome;AC=NCBITaxon:717931	not applicable	not applicable	not applicable	South_Glens_Falls_MW37	NT=groundwater;AC=ENVO:01001004	NT=groundwater;AC=ENVO:01001004	NT=Village of South Glens Falls;AC=GAZ:00223233	not available	filtration of groundwater through 0.2 micrometer filters; three replicate filters pooled (15 L total); 1D SDS-PAGE gel slices	-80C	0.2 micrometer	1	Hanson_Madsen_MW37_GelSlice_1_2	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	20 ppm	0.8 Da	2	1	Hanson_Madsen_MW37_GelSlice_1_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation
PXD001035_sample1	PXD001035_sample1	NT=groundwater metagenome;AC=NCBITaxon:717931	not applicable	not applicable	not applicable	South_Glens_Falls_MW37	NT=groundwater;AC=ENVO:01001004	NT=groundwater;AC=ENVO:01001004	NT=Village of South Glens Falls;AC=GAZ:00223233	not available	filtration of groundwater through 0.2 micrometer filters; three replicate filters pooled (15 L total); 1D SDS-PAGE gel slices	-80C	0.2 micrometer	1	Hanson_Madsen_MW37_GelSlice_1_3	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	20 ppm	0.8 Da	3	1	Hanson_Madsen_MW37_GelSlice_1_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation
PXD001035_sample1	PXD001035_sample1	NT=groundwater metagenome;AC=NCBITaxon:717931	not applicable	not applicable	not applicable	South_Glens_Falls_MW37	NT=groundwater;AC=ENVO:01001004	NT=groundwater;AC=ENVO:01001004	NT=Village of South Glens Falls;AC=GAZ:00223233	not available	filtration of groundwater through 0.2 micrometer filters; three replicate filters pooled (15 L total); 1D SDS-PAGE gel slices	-80C	0.2 micrometer	1	Hanson_Madsen_MW37_GelSlice_1_4	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	20 ppm	0.8 Da	4	1	Hanson_Madsen_MW37_GelSlice_1_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation
PXD001035_sample1	PXD001035_sample1	NT=groundwater metagenome;AC=NCBITaxon:717931	not applicable	not applicable	not applicable	South_Glens_Falls_MW37	NT=groundwater;AC=ENVO:01001004	NT=groundwater;AC=ENVO:01001004	NT=Village of South Glens Falls;AC=GAZ:00223233	not available	filtration of groundwater through 0.2 micrometer filters; three replicate filters pooled (15 L total); 1D SDS-PAGE gel slices	-80C	0.2 micrometer	1	Hanson_Madsen_MW37_GelSlice_1_5	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	20 ppm	0.8 Da	5	1	Hanson_Madsen_MW37_GelSlice_1_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation
PXD001035_sample1	PXD001035_sample1	NT=groundwater metagenome;AC=NCBITaxon:717931	not applicable	not applicable	not applicable	South_Glens_Falls_MW37	NT=groundwater;AC=ENVO:01001004	NT=groundwater;AC=ENVO:01001004	NT=Village of South Glens Falls;AC=GAZ:00223233	not available	filtration of groundwater through 0.2 micrometer filters; three replicate filters pooled (15 L total); 1D SDS-PAGE gel slices	-80C	0.2 micrometer	1	Hanson_Madsen_MW37_GelSlice_1_6	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	20 ppm	0.8 Da	6	1	Hanson_Madsen_MW37_GelSlice_1_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation
PXD001035_sample1	PXD001035_sample1	NT=groundwater metagenome;AC=NCBITaxon:717931	not applicable	not applicable	not applicable	South_Glens_Falls_MW37	NT=groundwater;AC=ENVO:01001004	NT=groundwater;AC=ENVO:01001004	NT=Village of South Glens Falls;AC=GAZ:00223233	not available	filtration of groundwater through 0.2 micrometer filters; three replicate filters pooled (15 L total); 1D SDS-PAGE gel slices	-80C	0.2 micrometer	1	Hanson_Madsen_MW37_GelSlice_1_7	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	20 ppm	0.8 Da	7	1	Hanson_Madsen_MW37_GelSlice_1_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation
