source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
46557_1_00F_mouse_Apex3_H2O2Dox_b2_3	Mus musculus	Not available	not available	not available	1	46557_1_00F_mouse_Apex3_H2O2Dox_b2_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	46557_1_00F_mouse_Apex3_H2O2Dox_b2_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
46257_1_00F_656_Apex1_half	Mus musculus	Not available	not available	not available	1	46257_1_00F_656_Apex1_half	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	46257_1_00F_656_Apex1_half.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
46555_1_00F_mouse_Apex1_H2O2_b2_3	Mus musculus	Not available	not available	not available	1	46555_1_00F_mouse_Apex1_H2O2_b2_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	46555_1_00F_mouse_Apex1_H2O2_b2_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
46553_1_00F_mouse_Apex2_Dox_b1_4	Mus musculus	Not available	not available	not available	1	46553_1_00F_mouse_Apex2_Dox_b1_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	46553_1_00F_mouse_Apex2_Dox_b1_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
46258_1_00F_656_Apex2_half	Mus musculus	Not available	not available	not available	1	46258_1_00F_656_Apex2_half	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	46258_1_00F_656_Apex2_half.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
46554_1_00F_mouse_Apex3_H2O2Dox_b1_4	Mus musculus	Not available	not available	not available	1	46554_1_00F_mouse_Apex3_H2O2Dox_b1_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	46554_1_00F_mouse_Apex3_H2O2Dox_b1_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
46259_1_00F_656_Apex3_half	Mus musculus	Not available	not available	not available	1	46259_1_00F_656_Apex3_half	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	46259_1_00F_656_Apex3_half.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
46556_1_00F_mouse_Apex2_Dox_b1_4	Mus musculus	Not available	not available	not available	1	46556_1_00F_mouse_Apex2_Dox_b1_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	46556_1_00F_mouse_Apex2_Dox_b1_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
46553_1_00F_mouse_Apex2_Dox_b2_3	Mus musculus	Not available	not available	not available	1	46553_1_00F_mouse_Apex2_Dox_b2_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	46553_1_00F_mouse_Apex2_Dox_b2_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
46552_1_00F_mouse_Apex1_H2O2_b1_4	Mus musculus	Not available	not available	not available	1	46552_1_00F_mouse_Apex1_H2O2_b1_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	46552_1_00F_mouse_Apex1_H2O2_b1_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
