source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
e028537	e028537	Homo sapiens	feces	not applicable	not available	High-Throughput_Stool_Metaproteome_Pipeline	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	e028537	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	e028537.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
e028543	e028543	Homo sapiens	feces	not applicable	not available	High-Throughput_Stool_Metaproteome_Pipeline	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	e028543	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	e028543.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
e028549	e028549	Homo sapiens	feces	not applicable	not available	High-Throughput_Stool_Metaproteome_Pipeline	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	e028549	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	e028549.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
e028555	e028555	Homo sapiens	feces	not applicable	not available	High-Throughput_Stool_Metaproteome_Pipeline	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	e028555	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	e028555.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
e028561	e028561	Homo sapiens	feces	not applicable	not available	High-Throughput_Stool_Metaproteome_Pipeline	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	e028561	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	e028561.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
e028567	e028567	Homo sapiens	feces	not applicable	not available	High-Throughput_Stool_Metaproteome_Pipeline	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	e028567	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	e028567.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
e028577	e028577	Homo sapiens	feces	not applicable	not available	High-Throughput_Stool_Metaproteome_Pipeline	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	e028577	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	e028577.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
e028583	e028583	Homo sapiens	feces	not applicable	not available	High-Throughput_Stool_Metaproteome_Pipeline	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	e028583	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	e028583.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
e028589	e028589	Homo sapiens	feces	not applicable	not available	High-Throughput_Stool_Metaproteome_Pipeline	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	e028589	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	e028589.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
e028595	e028595	Homo sapiens	feces	not applicable	not available	High-Throughput_Stool_Metaproteome_Pipeline	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	e028595	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	not available	1	1	e028595.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
