source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20250227_Astral_IO_25cm_PC1415_Bryant_DIA_Pool_R2	Homo sapiens	Pancreatic duct	not available	not available	not available	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_Pool_R2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_Pool_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Pancreatic duct
20250227_Astral_IO_25cm_PC1415_Bryant_DIA_1	Homo sapiens	Pancreatic duct	not available	not available	not available	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Pancreatic duct
20250227_Astral_IO_25cm_PC1415_Bryant_DIA_10	Homo sapiens	Pancreatic duct	not available	not available	not available	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Pancreatic duct
20250227_Astral_IO_25cm_PC1415_Bryant_DIA_5	Homo sapiens	Pancreatic duct	not available	not available	not available	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_5	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Pancreatic duct
20250227_Astral_IO_25cm_PC1415_Bryant_DIA_8	Homo sapiens	Pancreatic duct	not available	not available	not available	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_8	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Pancreatic duct
20250227_Astral_IO_25cm_PC1415_Bryant_DIA_2	Homo sapiens	Pancreatic duct	not available	not available	not available	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Pancreatic duct
20250227_Astral_IO_25cm_PC1415_Bryant_DIA_4	Homo sapiens	Pancreatic duct	not available	not available	not available	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Pancreatic duct
20250227_Astral_IO_25cm_PC1415_Bryant_DIA_6	Homo sapiens	Pancreatic duct	not available	not available	not available	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_6	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Pancreatic duct
20250227_Astral_IO_25cm_PC1415_Bryant_DIA_9	Homo sapiens	Pancreatic duct	not available	not available	not available	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_9	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Pancreatic duct
20250227_Astral_IO_25cm_PC1415_Bryant_DIA_11	Homo sapiens	Pancreatic duct	not available	not available	not available	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_11	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Pancreatic duct
20250227_Astral_IO_25cm_PC1415_Bryant_DIA_3	Homo sapiens	Pancreatic duct	not available	not available	not available	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Pancreatic duct
20250227_Astral_IO_25cm_PC1415_Bryant_DIA_7	Homo sapiens	Pancreatic duct	not available	not available	not available	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_7	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Pancreatic duct
20250227_Astral_IO_25cm_PC1415_Bryant_DIA_12	Homo sapiens	Pancreatic duct	not available	not available	not available	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Pancreatic duct
20250227_Astral_IO_25cm_PC1415_Bryant_DIA_Pool_R1	Homo sapiens	Pancreatic duct	not available	not available	not available	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_Pool_R1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20250227_Astral_IO_25cm_PC1415_Bryant_DIA_Pool_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Pancreatic duct
