source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
SCE1_Control_2_antiGFP	Arabidopsis thaliana	Root	1	SCE1_Control_2_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	SCE1_Control_2_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
SCE1_Mannitol_2_antiGFP	Arabidopsis thaliana	Root	1	SCE1_Mannitol_2_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	SCE1_Mannitol_2_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
VAM3_Control_3_antiGFP	Arabidopsis thaliana	Root	1	VAM3_Control_3_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	VAM3_Control_3_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
SCE1_Control_1_antiGFP	Arabidopsis thaliana	Root	1	SCE1_Control_1_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	SCE1_Control_1_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
SCE1_flg22_3_antiGFP	Arabidopsis thaliana	Root	1	SCE1_flg22_3_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	SCE1_flg22_3_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
SHR_Control_2_antiGFP	Arabidopsis thaliana	Root	1	SHR_Control_2_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	SHR_Control_2_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
SCE1_NaCl_1_antiGFP	Arabidopsis thaliana	Root	1	SCE1_NaCl_1_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	SCE1_NaCl_1_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
SCE1_flg22_2_antiGFP	Arabidopsis thaliana	Root	1	SCE1_flg22_2_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	SCE1_flg22_2_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
SHR_Control_1_antiGFP	Arabidopsis thaliana	Root	1	SHR_Control_1_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	SHR_Control_1_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
SHR_Control_3_antiGFP	Arabidopsis thaliana	Root	1	SHR_Control_3_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	SHR_Control_3_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
SCE1_Mannitol_1_antiGFP	Arabidopsis thaliana	Root	1	SCE1_Mannitol_1_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	SCE1_Mannitol_1_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
SCE1_Mannitol_3_antiGFP	Arabidopsis thaliana	Root	1	SCE1_Mannitol_3_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	SCE1_Mannitol_3_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
SCE1_Control_3_antiGFP	Arabidopsis thaliana	Root	1	SCE1_Control_3_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	SCE1_Control_3_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
SCE1_NaCl_2_antiGFP	Arabidopsis thaliana	Root	1	SCE1_NaCl_2_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	SCE1_NaCl_2_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
SCE1_NaCl_3_antiGFP	Arabidopsis thaliana	Root	1	SCE1_NaCl_3_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	SCE1_NaCl_3_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
SCE1_flg22_1_antiGFP	Arabidopsis thaliana	Root	1	SCE1_flg22_1_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	SCE1_flg22_1_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
VAM3_Control_2_antiGFP	Arabidopsis thaliana	Root	1	VAM3_Control_2_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	VAM3_Control_2_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
VAM3_Control_1_antiGFP	Arabidopsis thaliana	Root	1	VAM3_Control_1_antiGFP	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	VAM3_Control_1_antiGFP.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
