source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
2015-01-23-pcj-is10.d.zip	2015-01-23-pcj-is10.d.zip	Microbial mat metagenome	not available	not applicable	not available	Protein_stable_isotope_fingerprinting_P-SIF_Chocolate_Pots_Yellowstone_biomass	not available	not available	not available	not available	not available	not available	1	2015-01-23-pcj-is10.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=6520A Quadrupole Time-of-Flight LC/MS;AC=MS:1000677	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2015-01-23-pcj-is10.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2015-01-26-pcj-is11.d.zip	2015-01-26-pcj-is11.d.zip	Microbial mat metagenome	not available	not applicable	not available	Protein_stable_isotope_fingerprinting_P-SIF_Chocolate_Pots_Yellowstone_biomass	not available	not available	not available	not available	not available	not available	1	2015-01-26-pcj-is11.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=6520A Quadrupole Time-of-Flight LC/MS;AC=MS:1000677	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2015-01-26-pcj-is11.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2015-01-26-pcj-is12.d.zip	2015-01-26-pcj-is12.d.zip	Microbial mat metagenome	not available	not applicable	not available	Protein_stable_isotope_fingerprinting_P-SIF_Chocolate_Pots_Yellowstone_biomass	not available	not available	not available	not available	not available	not available	1	2015-01-26-pcj-is12.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=6520A Quadrupole Time-of-Flight LC/MS;AC=MS:1000677	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2015-01-26-pcj-is12.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2015-01-30-pcj-is14.d.zip	2015-01-30-pcj-is14.d.zip	Microbial mat metagenome	not available	not applicable	not available	Protein_stable_isotope_fingerprinting_P-SIF_Chocolate_Pots_Yellowstone_biomass	not available	not available	not available	not available	not available	not available	1	2015-01-30-pcj-is14.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=6520A Quadrupole Time-of-Flight LC/MS;AC=MS:1000677	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2015-01-30-pcj-is14.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2015-02-02-pcj-is15.d.zip	2015-02-02-pcj-is15.d.zip	Microbial mat metagenome	not available	not applicable	not available	Protein_stable_isotope_fingerprinting_P-SIF_Chocolate_Pots_Yellowstone_biomass	not available	not available	not available	not available	not available	not available	1	2015-02-02-pcj-is15.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=6520A Quadrupole Time-of-Flight LC/MS;AC=MS:1000677	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2015-02-02-pcj-is15.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2015-02-03-pcj-is16.d.zip	2015-02-03-pcj-is16.d.zip	Microbial mat metagenome	not available	not applicable	not available	Protein_stable_isotope_fingerprinting_P-SIF_Chocolate_Pots_Yellowstone_biomass	not available	not available	not available	not available	not available	not available	1	2015-02-03-pcj-is16.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=6520A Quadrupole Time-of-Flight LC/MS;AC=MS:1000677	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2015-02-03-pcj-is16.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2015-02-04-pcj-is19.d.zip	2015-02-04-pcj-is19.d.zip	Microbial mat metagenome	not available	not applicable	not available	Protein_stable_isotope_fingerprinting_P-SIF_Chocolate_Pots_Yellowstone_biomass	not available	not available	not available	not available	not available	not available	1	2015-02-04-pcj-is19.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=6520A Quadrupole Time-of-Flight LC/MS;AC=MS:1000677	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2015-02-04-pcj-is19.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2015-03-06-pcj-is02.d.zip	2015-03-06-pcj-is02.d.zip	Microbial mat metagenome	not available	not applicable	not available	Protein_stable_isotope_fingerprinting_P-SIF_Chocolate_Pots_Yellowstone_biomass	not available	not available	not available	not available	not available	not available	1	2015-03-06-pcj-is02.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=6520A Quadrupole Time-of-Flight LC/MS;AC=MS:1000677	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2015-03-06-pcj-is02.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2015-03-09-pcj-is03.d.zip	2015-03-09-pcj-is03.d.zip	Microbial mat metagenome	not available	not applicable	not available	Protein_stable_isotope_fingerprinting_P-SIF_Chocolate_Pots_Yellowstone_biomass	not available	not available	not available	not available	not available	not available	1	2015-03-09-pcj-is03.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=6520A Quadrupole Time-of-Flight LC/MS;AC=MS:1000677	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2015-03-09-pcj-is03.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2015-03-10-pcj-is04.d.zip	2015-03-10-pcj-is04.d.zip	Microbial mat metagenome	not available	not applicable	not available	Protein_stable_isotope_fingerprinting_P-SIF_Chocolate_Pots_Yellowstone_biomass	not available	not available	not available	not available	not available	not available	1	2015-03-10-pcj-is04.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=6520A Quadrupole Time-of-Flight LC/MS;AC=MS:1000677	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2015-03-10-pcj-is04.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2015-03-11-pcj-is05.d.zip	2015-03-11-pcj-is05.d.zip	Microbial mat metagenome	not available	not applicable	not available	Protein_stable_isotope_fingerprinting_P-SIF_Chocolate_Pots_Yellowstone_biomass	not available	not available	not available	not available	not available	not available	1	2015-03-11-pcj-is05.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=6520A Quadrupole Time-of-Flight LC/MS;AC=MS:1000677	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2015-03-11-pcj-is05.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2015-03-13-pcj-is06.d.zip	2015-03-13-pcj-is06.d.zip	Microbial mat metagenome	not available	not applicable	not available	Protein_stable_isotope_fingerprinting_P-SIF_Chocolate_Pots_Yellowstone_biomass	not available	not available	not available	not available	not available	not available	1	2015-03-13-pcj-is06.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=6520A Quadrupole Time-of-Flight LC/MS;AC=MS:1000677	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2015-03-13-pcj-is06.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2015-03-16-pcj-is17.d.zip	2015-03-16-pcj-is17.d.zip	Microbial mat metagenome	not available	not applicable	not available	Protein_stable_isotope_fingerprinting_P-SIF_Chocolate_Pots_Yellowstone_biomass	not available	not available	not available	not available	not available	not available	1	2015-03-16-pcj-is17.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=6520A Quadrupole Time-of-Flight LC/MS;AC=MS:1000677	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2015-03-16-pcj-is17.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2015-03-17-pcj-is18.d.zip	2015-03-17-pcj-is18.d.zip	Microbial mat metagenome	not available	not applicable	not available	Protein_stable_isotope_fingerprinting_P-SIF_Chocolate_Pots_Yellowstone_biomass	not available	not available	not available	not available	not available	not available	1	2015-03-17-pcj-is18.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=6520A Quadrupole Time-of-Flight LC/MS;AC=MS:1000677	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2015-03-17-pcj-is18.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
2015-03-18-pcj-is09rpt.d.zip	2015-03-18-pcj-is09rpt.d.zip	Microbial mat metagenome	not available	not applicable	not available	Protein_stable_isotope_fingerprinting_P-SIF_Chocolate_Pots_Yellowstone_biomass	not available	not available	not available	not available	not available	not available	1	2015-03-18-pcj-is09rpt.d.zip	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=6520A Quadrupole Time-of-Flight LC/MS;AC=MS:1000677	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2015-03-18-pcj-is09rpt.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
