source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
67sfc_fasp_12hr_orbi_all_interact.pep.xml	67sfc_fasp_12hr_orbi_all_interact.pep.xml	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	67sfc_fasp_12hr_orbi_all_interact.pep.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	67sfc_fasp_12hr_orbi_all_interact.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
RR22sfc_fasp2_4hr_qe_all_interact.prot.xml	RR22sfc_fasp2_4hr_qe_all_interact.prot.xml	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	RR22sfc_fasp2_4hr_qe_all_interact.prot.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	RR22sfc_fasp2_4hr_qe_all_interact.prot.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
RR22sfc_fasp_12hr_orbi_all_interact.prot.xml	RR22sfc_fasp_12hr_orbi_all_interact.prot.xml	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	RR22sfc_fasp_12hr_orbi_all_interact.prot.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	RR22sfc_fasp_12hr_orbi_all_interact.prot.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
RR22sfc_fasp_8hr_ovp_all_interact.prot.xml	RR22sfc_fasp_8hr_ovp_all_interact.prot.xml	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	RR22sfc_fasp_8hr_ovp_all_interact.prot.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	RR22sfc_fasp_8hr_ovp_all_interact.prot.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
RR39dcm_fasp_12hr_orbi_all_interact.prot.xml	RR39dcm_fasp_12hr_orbi_all_interact.prot.xml	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	RR39dcm_fasp_12hr_orbi_all_interact.prot.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	RR39dcm_fasp_12hr_orbi_all_interact.prot.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
RR39sfc_fasp_12hr_orbi_interact.prot.xml	RR39sfc_fasp_12hr_orbi_interact.prot.xml	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	RR39sfc_fasp_12hr_orbi_interact.prot.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	RR39sfc_fasp_12hr_orbi_interact.prot.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
RR67sfc_fasp2_4hr_qe_all_interact.prot.xml	RR67sfc_fasp2_4hr_qe_all_interact.prot.xml	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	RR67sfc_fasp2_4hr_qe_all_interact.prot.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	RR67sfc_fasp2_4hr_qe_all_interact.prot.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
RR67sfc_fasp2_8hr_ovp_all_interact.prot.xml	RR67sfc_fasp2_8hr_ovp_all_interact.prot.xml	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	RR67sfc_fasp2_8hr_ovp_all_interact.prot.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	RR67sfc_fasp2_8hr_ovp_all_interact.prot.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
RR67sfc_fasp_12hr_orbi_all_interact.prot.xml	RR67sfc_fasp_12hr_orbi_all_interact.prot.xml	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	RR67sfc_fasp_12hr_orbi_all_interact.prot.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	RR67sfc_fasp_12hr_orbi_all_interact.prot.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
TARA_22sfc_FASP2_4hr_QE.dta	TARA_22sfc_FASP2_4hr_QE.dta	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	TARA_22sfc_FASP2_4hr_QE.dta	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	TARA_22sfc_FASP2_4hr_QE.dta	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
Tara_22sfc_FASP2_4hr_QE.pep.xml	Tara_22sfc_FASP2_4hr_QE.pep.xml	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	Tara_22sfc_FASP2_4hr_QE.pep.xml	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Tara_22sfc_FASP2_4hr_QE.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
Tara_22sfc_FASP2_4hr_QExactive_Run1_071013_02	Tara_22sfc_FASP2_4hr_QExactive_Run1_071013_02	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	Tara_22sfc_FASP2_4hr_QExactive_Run1_071013_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Tara_22sfc_FASP2_4hr_QExactive_Run1_071013_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
Tara_22sfc_FASP2_4hr_QExactive_Run1_071013_03	Tara_22sfc_FASP2_4hr_QExactive_Run1_071013_03	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	Tara_22sfc_FASP2_4hr_QExactive_Run1_071013_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Tara_22sfc_FASP2_4hr_QExactive_Run1_071013_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
Tara_22sfc_FASP2_4hr_QExactive_Run1_071013__ALL_Percolator.msf	Tara_22sfc_FASP2_4hr_QExactive_Run1_071013_ALL_Percolator.msf	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	Tara_22sfc_FASP2_4hr_QExactive_Run1_071013__ALL_Percolator.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Tara_22sfc_FASP2_4hr_QExactive_Run1_071013__ALL_Percolator.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_03	Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_03	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_04	Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_04	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_05	Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_05	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_all_percolator.msf	Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_all_percolator.msf	marine metagenome	sea water	not applicable	not available	TARA_Oceans_Viral_Proteins_-_Illuminating_structural_proteins_in_viral_dark_matter_with_metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_all_percolator.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Tara_22sfc_FASP2_8hr_OrbiVelosPro_Run1_031713_all_percolator.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
