source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
M2_2	M2_2	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M2_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M2_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M2_20	M2_20	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M2_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M2_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M2_4	M2_4	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M2_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M2_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M2_5	M2_5	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M2_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M2_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M2_8	M2_8	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M2_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M2_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M2_9	M2_9	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M2_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M2_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M3_02	M3_02	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M3_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M3_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M3_3	M3_3	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M3_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M3_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M3_4	M3_4	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M3_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M3_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M3_6	M3_6	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M3_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M3_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M4_02	M4_02	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M4_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M4_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M4_07	M4_07	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M4_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M4_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M4_09	M4_09	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M4_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M4_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M4_10	M4_10	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M4_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M4_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M4_11	M4_11	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M4_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M4_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M4_12	M4_12	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M4_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M4_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M4_13	M4_13	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M4_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M4_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M4_14	M4_14	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M4_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M4_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M4_3	M4_3	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M4_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M4_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M4_4	M4_4	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M4_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M4_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M4_5	M4_5	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M4_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M4_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
M4_8	M4_8	marine metagenome	sea water	not applicable	not available	Mobydick_Southern_Ocean_Metaproteomics	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	M4_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	M4_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
