source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
P-UMG-Exploris-AT-P25	P-UMG-Exploris-AT-P25	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	P-UMG-Exploris-AT-P25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	P-UMG-Exploris-AT-P25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
P-UMG-Exploris-AT-P26	P-UMG-Exploris-AT-P26	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	P-UMG-Exploris-AT-P26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	P-UMG-Exploris-AT-P26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S1A1	S1A1	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S1A1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S1A1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S1A2	S1A2	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S1A2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S1A2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S1A3	S1A3	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S1A3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S1A3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S1B1	S1B1	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S1B1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S1B1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S1B3	S1B3	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S1B3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S1B3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S1C1	S1C1	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S1C1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S1C1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S1C2	S1C2	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S1C2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S1C2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S1C3	S1C3	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S1C3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S1C3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S1D2	S1D2	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S1D2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S1D2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S1E1	S1E1	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S1E1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S1E1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S1E3	S1E3	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S1E3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S1E3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S2A2	S2A2	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S2A2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S2A2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
S2B2	S2B2	Human gut metagenome	Feces	not applicable	not available	Benchmarking_low-_and_high-throughput_protein_cleanup_and_digestion_methods_for_human_fecal_metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	Feces	not available	1	S2B2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S2B2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
