source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample1	Escherichia coli	not applicable	not applicable	1	not applicable	Assay1	proteomic profiling by mass spectrometry	1	In_vitro_BS3_Sigma70_1st_repeat_P4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	6 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample2	Escherichia coli	not applicable	not applicable	3	not applicable	Assay2	proteomic profiling by mass spectrometry	1	In_vivo_DSS_Sigma70_at_log_phase_repeat3_p4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	6 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample3	Escherichia coli	not applicable	not applicable	4	not applicable	Assay3	proteomic profiling by mass spectrometry	1	In_vitro_BS3_Sigma70_4th_repeat_P4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	6 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample4	Escherichia coli	not applicable	not applicable	2	not applicable	Assay4	proteomic profiling by mass spectrometry	1	In_vitro_DMTMM_Sigma70_repeat2_P4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	6 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample5	Escherichia coli	not applicable	not applicable	2	not applicable	Assay5	proteomic profiling by mass spectrometry	1	In_vitro_DMTMM_Sigma70_repeat1_P4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	6 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample6	Escherichia coli	not applicable	not applicable	1	not applicable	Assay6	proteomic profiling by mass spectrometry	1	In_vivo_DSS_Sigma70_at_log_phase_repeat1_p4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	6 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample7	Escherichia coli	not applicable	not applicable	1	not applicable	Assay7	proteomic profiling by mass spectrometry	1	In_vivo_DSS_Sigma70_at_stat_phase_repeat1_p4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	6 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample8	Escherichia coli	not applicable	not applicable	2	not applicable	Assay8	proteomic profiling by mass spectrometry	1	In_vivo_DSS_Sigma70_at_log_phase_repeat2_p4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	6 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample9	Escherichia coli	not applicable	not applicable	2	not applicable	Assay9	proteomic profiling by mass spectrometry	1	In_vitro_BS3_Sigma70_2nd_repeat_P4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	6 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample10	Escherichia coli	not applicable	not applicable	3	not applicable	Assay10	proteomic profiling by mass spectrometry	1	In_vitro_BS3_Sigma70_3rd_repeat_P4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	6 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample11	Escherichia coli	not applicable	not applicable	2	not applicable	Assay11	proteomic profiling by mass spectrometry	1	In_vivo_DSS_Sigma70_at_stat_phase_repeat2_p4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collisional dissociation	6 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
