source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample_1	Escherichia coli	cell	not available	1	not available	run 1	proteomic profiling by mass spectrometry	1	200912_LU1_mpepelnjak_022_73.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=high-energy collision-induced dissociation	not available	not available	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	not available	1	not available	run 2	proteomic profiling by mass spectrometry	2	200904_LU1_mpepelnjak_022_10.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=high-energy collision-induced dissociation	not available	not available	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	not available	1	not available	run 3	proteomic profiling by mass spectrometry	3	201013_LU1_mpepelnjak_023_10.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=high-energy collision-induced dissociation	not available	not available	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	not available	1	not available	run 4	proteomic profiling by mass spectrometry	4	201013_LU1_mpepelnjak_023_154.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=high-energy collision-induced dissociation	not available	not available	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	not available	1	not available	run 5	proteomic profiling by mass spectrometry	5	201013_LU1_mpepelnjak_023_68.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=high-energy collision-induced dissociation	not available	not available	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	not available	1	not available	run 6	proteomic profiling by mass spectrometry	6	201013_LU1_mpepelnjak_023_57.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=high-energy collision-induced dissociation	not available	not available	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	not available	1	not available	run 7	proteomic profiling by mass spectrometry	7	201013_LU1_mpepelnjak_023_40.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=high-energy collision-induced dissociation	not available	not available	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	not available	1	not available	run 8	proteomic profiling by mass spectrometry	8	201013_LU1_mpepelnjak_023_32.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=high-energy collision-induced dissociation	not available	not available	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	not available	1	not available	run 9	proteomic profiling by mass spectrometry	9	200625_LU1_mpepelnjak_021_24.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=high-energy collision-induced dissociation	not available	not available	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	not available	1	not available	run 10	proteomic profiling by mass spectrometry	10	201013_LU1_mpepelnjak_023_83.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=high-energy collision-induced dissociation	not available	not available	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	not available	1	not available	run 11	proteomic profiling by mass spectrometry	11	200625_LU1_mpepelnjak_021_05.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=high-energy collision-induced dissociation	not available	not available	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	not available	1	not available	run 12	proteomic profiling by mass spectrometry	12	201013_LU1_mpepelnjak_023_122.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=high-energy collision-induced dissociation	not available	not available	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
