source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
MP27102018_Kuenenia_t0_DDA01_20181028071543	MP27102018_Kuenenia_t0_DDA01_20181028071543	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP27102018_Kuenenia_t0_DDA01_20181028071543	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP27102018_Kuenenia_t0_DDA01_20181028071543.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
MP_14022020_Kust_Nm_120min_DDA01	MP_14022020_Kust_Nm_120min_DDA01	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP_14022020_Kust_Nm_120min_DDA01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP_14022020_Kust_Nm_120min_DDA01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
MP_14022020_Kust_Nm_120min_gps_DDA01	MP_14022020_Kust_Nm_120min_gps_DDA01	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP_14022020_Kust_Nm_120min_gps_DDA01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP_14022020_Kust_Nm_120min_gps_DDA01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
MP_14022020_Kust_Nm_60min_HR140_DDA01	MP_14022020_Kust_Nm_60min_HR140_DDA01	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP_14022020_Kust_Nm_60min_HR140_DDA01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP_14022020_Kust_Nm_60min_HR140_DDA01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
MP_14022020_Kust_Nm_60min_HR140_DDA01_MS2only	MP_14022020_Kust_Nm_60min_HR140_DDA01_MS2only	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP_14022020_Kust_Nm_60min_HR140_DDA01_MS2only	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP_14022020_Kust_Nm_60min_HR140_DDA01_MS2only.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
MP_14022020_Kust_Nm_60min_ISCID01	MP_14022020_Kust_Nm_60min_ISCID01	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP_14022020_Kust_Nm_60min_ISCID01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP_14022020_Kust_Nm_60min_ISCID01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
MP_14022020_Yeast_AE16_60min_HR140_DDA02	MP_14022020_Yeast_AE16_60min_HR140_DDA02	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP_14022020_Yeast_AE16_60min_HR140_DDA02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP_14022020_Yeast_AE16_60min_HR140_DDA02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
MP_14022020_Yeast_AE16_60min_HR140_DDA02MS2only	MP_14022020_Yeast_AE16_60min_HR140_DDA02MS2only	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP_14022020_Yeast_AE16_60min_HR140_DDA02MS2only	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP_14022020_Yeast_AE16_60min_HR140_DDA02MS2only.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
MP_14052020_Yeast_AE16_120min_gps_DDA01	MP_14052020_Yeast_AE16_120min_gps_DDA01	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP_14052020_Yeast_AE16_120min_gps_DDA01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP_14052020_Yeast_AE16_120min_gps_DDA01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
MP_23022020_Kust_Nm_HILIC_120min_gps_DDA01	MP_23022020_Kust_Nm_HILIC_120min_gps_DDA01	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP_23022020_Kust_Nm_HILIC_120min_gps_DDA01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP_23022020_Kust_Nm_HILIC_120min_gps_DDA01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
MP_23052020_GB11_120min_gps_DDA01	MP_23052020_GB11_120min_gps_DDA01	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP_23052020_GB11_120min_gps_DDA01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP_23052020_GB11_120min_gps_DDA01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
MP_23052020_HVolcanii_120min_gps_DDA01	MP_23052020_HVolcanii_120min_gps_DDA01	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP_23052020_HVolcanii_120min_gps_DDA01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP_23052020_HVolcanii_120min_gps_DDA01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
MP_23052020_HVolcanii_60min_HR140_DDA01	MP_23052020_HVolcanii_60min_HR140_DDA01	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP_23052020_HVolcanii_60min_HR140_DDA01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP_23052020_HVolcanii_60min_HR140_DDA01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
MP_23052020_HVolcanii_60min_HR140_DDA01_MS2only	MP_23052020_HVolcanii_60min_HR140_DDA01_MS2only	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP_23052020_HVolcanii_60min_HR140_DDA01_MS2only	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP_23052020_HVolcanii_60min_HR140_DDA01_MS2only.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
MP_24052020_GB11_60min_HR140_DDA01	MP_24052020_GB11_60min_HR140_DDA01	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP_24052020_GB11_60min_HR140_DDA01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP_24052020_GB11_60min_HR140_DDA01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
MP_24052020_GB11_60min_HR140_DDA01MS2only	MP_24052020_GB11_60min_HR140_DDA01MS2only	Candidatus kuenenia stuttgartiensis	not available	not applicable	not available	Anammox_enrichment_culture_glycoproteomics	not available	not available	not available	not available	not available	not available	1	MP_24052020_GB11_60min_HR140_DDA01MS2only	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	MP_24052020_GB11_60min_HR140_DDA01MS2only.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
