source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Ex1_20251001_HS_1659_CH_Judith_T2	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	Ex1_20251001_HS_1659_CH_Judith_T2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Ex1_20251001_HS_1659_CH_Judith_T2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
Ex1_20251001_HS_1659_CH_Judith_IgG3	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	Ex1_20251001_HS_1659_CH_Judith_IgG3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Ex1_20251001_HS_1659_CH_Judith_IgG3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
Ex1_20251031_HS_1664_MxR_Judith_TraDfl2_2_Exp2	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	Ex1_20251031_HS_1664_MxR_Judith_TraDfl2_2_Exp2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Ex1_20251031_HS_1664_MxR_Judith_TraDfl2_2_Exp2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
F1_20250307_MxR_CH_Judith_250307_TraDBCODfl1	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	F1_20250307_MxR_CH_Judith_250307_TraDBCODfl1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	F1_20250307_MxR_CH_Judith_250307_TraDBCODfl1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
Ex1_20251031_HS_1664_MxR_Judith_IgGDfl2_3_Exp2	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	Ex1_20251031_HS_1664_MxR_Judith_IgGDfl2_3_Exp2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Ex1_20251031_HS_1664_MxR_Judith_IgGDfl2_3_Exp2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
Ex1_20251031_HS_1664_MxR_Judith_IgGDfl2_2_Exp2	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	Ex1_20251031_HS_1664_MxR_Judith_IgGDfl2_2_Exp2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Ex1_20251031_HS_1664_MxR_Judith_IgGDfl2_2_Exp2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
F1_20250307_MxR_CH_Judith_250307_Isotype_Dfl2	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	F1_20250307_MxR_CH_Judith_250307_Isotype_Dfl2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	F1_20250307_MxR_CH_Judith_250307_Isotype_Dfl2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
Ex1_20251001_HS_1659_CH_Judith_T1	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	Ex1_20251001_HS_1659_CH_Judith_T1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Ex1_20251001_HS_1659_CH_Judith_T1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
Ex1_20251031_HS_1664_MxR_Judith_IgGDfl2_1_Exp2	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	Ex1_20251031_HS_1664_MxR_Judith_IgGDfl2_1_Exp2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Ex1_20251031_HS_1664_MxR_Judith_IgGDfl2_1_Exp2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
Ex1_20251001_HS_1659_CH_Judith_IgG1	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	Ex1_20251001_HS_1659_CH_Judith_IgG1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Ex1_20251001_HS_1659_CH_Judith_IgG1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
