source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
XA02350B2SA_Aor_dbTA2	Mus musculus	Not available	not available	not available	1	XA02350B2SA_Aor_dbTA2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	XA02350B2SA_Aor_dbTA2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
XA02350B2SA_Aor_dbTA4	Mus musculus	Not available	not available	not available	1	XA02350B2SA_Aor_dbTA4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	XA02350B2SA_Aor_dbTA4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
XA02350B2SA_Aor_mTA4	Mus musculus	Not available	not available	not available	1	XA02350B2SA_Aor_mTA4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	XA02350B2SA_Aor_mTA4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
XA02350B2SA_Aor_dbTA1	Mus musculus	Not available	not available	not available	1	XA02350B2SA_Aor_dbTA1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	XA02350B2SA_Aor_dbTA1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
XA02350B2SA_Aor_dbTA3	Mus musculus	Not available	not available	not available	1	XA02350B2SA_Aor_dbTA3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	XA02350B2SA_Aor_dbTA3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
XA02350B2SA_Aor_mAA3	Mus musculus	Not available	not available	not available	1	XA02350B2SA_Aor_mAA3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	XA02350B2SA_Aor_mAA3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
XA02350B2SA_Aor_mTA2	Mus musculus	Not available	not available	not available	1	XA02350B2SA_Aor_mTA2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	XA02350B2SA_Aor_mTA2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
XA02350B2SA_Aor_mTA1	Mus musculus	Not available	not available	not available	1	XA02350B2SA_Aor_mTA1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	XA02350B2SA_Aor_mTA1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
XA02350B2SA_Aor_dbAA1	Mus musculus	Not available	not available	not available	1	XA02350B2SA_Aor_dbAA1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	XA02350B2SA_Aor_dbAA1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
XA02350B2SA_Aor_mAA2	Mus musculus	Not available	not available	not available	1	XA02350B2SA_Aor_mAA2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	XA02350B2SA_Aor_mAA2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
XA02350B2SA_Aor_dbAA2	Mus musculus	Not available	not available	not available	1	XA02350B2SA_Aor_dbAA2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	XA02350B2SA_Aor_dbAA2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
