source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20210609_C25013_010_S299953_JE2_ancestor_5_Treated	Bacteria	not available	1	20210609_C25013_010_S299953_JE2_ancestor_5_Treated	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210609_C25013_010_S299953_JE2_ancestor_5_Treated.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20210609_C25013_017_S299948_JE2_S_B06_4_6_Treated	Bacteria	not available	1	20210609_C25013_017_S299948_JE2_S_B06_4_6_Treated	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210609_C25013_017_S299948_JE2_S_B06_4_6_Treated.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20210609_C25013_011_S299949_JE2_ancestor_1_Untreated	Bacteria	not available	1	20210609_C25013_011_S299949_JE2_ancestor_1_Untreated	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210609_C25013_011_S299949_JE2_ancestor_1_Untreated.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20210609_C25013_009_S299945_JE2_S_B06_4_3_Untreated	Bacteria	not available	1	20210609_C25013_009_S299945_JE2_S_B06_4_3_Untreated	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210609_C25013_009_S299945_JE2_S_B06_4_3_Untreated.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20210609_C25013_016_S299951_JE2_ancestor_3_Untreated	Bacteria	not available	1	20210609_C25013_016_S299951_JE2_ancestor_3_Untreated	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210609_C25013_016_S299951_JE2_ancestor_3_Untreated.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20210609_C25013_003_S299947_JE2_S_B06_4_5_Treated	Bacteria	not available	1	20210609_C25013_003_S299947_JE2_S_B06_4_5_Treated	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210609_C25013_003_S299947_JE2_S_B06_4_5_Treated.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20210609_C25013_008_S299952_JE2_ancestor_4_Treated	Bacteria	not available	1	20210609_C25013_008_S299952_JE2_ancestor_4_Treated	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210609_C25013_008_S299952_JE2_ancestor_4_Treated.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20210609_C25013_005_S299954_JE2_ancestor_6_Treated	Bacteria	not available	1	20210609_C25013_005_S299954_JE2_ancestor_6_Treated	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210609_C25013_005_S299954_JE2_ancestor_6_Treated.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20210609_C25013_014_S299944_JE2_S_B06_4_2_Untreated	Bacteria	not available	1	20210609_C25013_014_S299944_JE2_S_B06_4_2_Untreated	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210609_C25013_014_S299944_JE2_S_B06_4_2_Untreated.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20210609_C25013_015_S299950_JE2_ancestor_2_Untreated	Bacteria	not available	1	20210609_C25013_015_S299950_JE2_ancestor_2_Untreated	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210609_C25013_015_S299950_JE2_ancestor_2_Untreated.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20210609_C25013_004_S299946_JE2_S_B06_4_4_Treated	Bacteria	not available	1	20210609_C25013_004_S299946_JE2_S_B06_4_4_Treated	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210609_C25013_004_S299946_JE2_S_B06_4_4_Treated.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20210609_C25013_006_S299943_JE2_S_B06_4_1_Untreated	Bacteria	not available	1	20210609_C25013_006_S299943_JE2_S_B06_4_1_Untreated	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20210609_C25013_006_S299943_JE2_S_B06_4_1_Untreated.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
