source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20151223_REC-1555_Fr_11	20151223_REC-1555_Fr_11	Mus musculus	Colon	not applicable	not available	Effects_of_lipid_diets_on_the_metaproteome_of_the_mice_colon_submucosa	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Colon	not available	1	20151223_REC-1555_Fr_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20151223_REC-1555_Fr_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Colon
20151223_REC-1555_Fr_12	20151223_REC-1555_Fr_12	Mus musculus	Colon	not applicable	not available	Effects_of_lipid_diets_on_the_metaproteome_of_the_mice_colon_submucosa	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Colon	not available	1	20151223_REC-1555_Fr_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20151223_REC-1555_Fr_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Colon
20151223_REC-1555_Fr_13	20151223_REC-1555_Fr_13	Mus musculus	Colon	not applicable	not available	Effects_of_lipid_diets_on_the_metaproteome_of_the_mice_colon_submucosa	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Colon	not available	1	20151223_REC-1555_Fr_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20151223_REC-1555_Fr_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Colon
20151223_REC-1555_Fr_14	20151223_REC-1555_Fr_14	Mus musculus	Colon	not applicable	not available	Effects_of_lipid_diets_on_the_metaproteome_of_the_mice_colon_submucosa	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Colon	not available	1	20151223_REC-1555_Fr_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20151223_REC-1555_Fr_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Colon
20151223_REC-1555_Fr_15	20151223_REC-1555_Fr_15	Mus musculus	Colon	not applicable	not available	Effects_of_lipid_diets_on_the_metaproteome_of_the_mice_colon_submucosa	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Colon	not available	1	20151223_REC-1555_Fr_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20151223_REC-1555_Fr_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Colon
20151223_REC-1555_Fr_16	20151223_REC-1555_Fr_16	Mus musculus	Colon	not applicable	not available	Effects_of_lipid_diets_on_the_metaproteome_of_the_mice_colon_submucosa	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Colon	not available	1	20151223_REC-1555_Fr_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20151223_REC-1555_Fr_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Colon
20151223_REC-1555_Fr_17	20151223_REC-1555_Fr_17	Mus musculus	Colon	not applicable	not available	Effects_of_lipid_diets_on_the_metaproteome_of_the_mice_colon_submucosa	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Colon	not available	1	20151223_REC-1555_Fr_17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20151223_REC-1555_Fr_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Colon
20151223_REC-1555_Fr_18	20151223_REC-1555_Fr_18	Mus musculus	Colon	not applicable	not available	Effects_of_lipid_diets_on_the_metaproteome_of_the_mice_colon_submucosa	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Colon	not available	1	20151223_REC-1555_Fr_18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20151223_REC-1555_Fr_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Colon
20151223_REC-1555_Fr_19	20151223_REC-1555_Fr_19	Mus musculus	Colon	not applicable	not available	Effects_of_lipid_diets_on_the_metaproteome_of_the_mice_colon_submucosa	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Colon	not available	1	20151223_REC-1555_Fr_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20151223_REC-1555_Fr_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Colon
20151223_REC-1555_Fr_1_24 Bacteroidetes.mzid_20151223_REC-1555_Fr_1_24_Bacteroidetes.pride	20151223_REC-1555_Fr_1_24_Bacteroidetes.mzid_20151223_REC-1555_Fr_1_24_Bacteroidetes.pride	Mus musculus	Colon	not applicable	not available	Effects_of_lipid_diets_on_the_metaproteome_of_the_mice_colon_submucosa	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Colon	not available	1	20151223_REC-1555_Fr_1_24 Bacteroidetes.mzid_20151223_REC-1555_Fr_1_24_Bacteroidetes.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20151223_REC-1555_Fr_1_24 Bacteroidetes.mzid_20151223_REC-1555_Fr_1_24_Bacteroidetes.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Colon
20151223_REC-1555_Fr_1_24 Firmicutes.mzid_20151223_REC-1555_Fr_1_24_Firmicutes.pride	20151223_REC-1555_Fr_1_24_Firmicutes.mzid_20151223_REC-1555_Fr_1_24_Firmicutes.pride	Mus musculus	Colon	not applicable	not available	Effects_of_lipid_diets_on_the_metaproteome_of_the_mice_colon_submucosa	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Colon	not available	1	20151223_REC-1555_Fr_1_24 Firmicutes.mzid_20151223_REC-1555_Fr_1_24_Firmicutes.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20151223_REC-1555_Fr_1_24 Firmicutes.mzid_20151223_REC-1555_Fr_1_24_Firmicutes.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Colon
20151223_REC-1555_Fr_1_24 Uniprot mouse.mzid_20151223_REC-1555_Fr_1_24_Uniprot_mouse.pride	20151223_REC-1555_Fr_1_24_Uniprot_mouse.mzid_20151223_REC-1555_Fr_1_24_Uniprot_mouse.pride	Mus musculus	Colon	not applicable	not available	Effects_of_lipid_diets_on_the_metaproteome_of_the_mice_colon_submucosa	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Colon	not available	1	20151223_REC-1555_Fr_1_24 Uniprot mouse.mzid_20151223_REC-1555_Fr_1_24_Uniprot_mouse.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20151223_REC-1555_Fr_1_24 Uniprot mouse.mzid_20151223_REC-1555_Fr_1_24_Uniprot_mouse.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Colon
20151223_REC-1555_Fr_1_24Bacteroidetes.mzid_20151223_REC-1555_Fr_1_24_Bacteroidetes	20151223_REC-1555_Fr_1_24Bacteroidetes.mzid_20151223_REC-1555_Fr_1_24_Bacteroidetes	Mus musculus	Colon	not applicable	not available	Effects_of_lipid_diets_on_the_metaproteome_of_the_mice_colon_submucosa	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Colon	not available	1	20151223_REC-1555_Fr_1_24Bacteroidetes.mzid_20151223_REC-1555_Fr_1_24_Bacteroidetes	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20151223_REC-1555_Fr_1_24Bacteroidetes.mzid_20151223_REC-1555_Fr_1_24_Bacteroidetes.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Colon
20151223_REC-1555_Fr_1_24Firmicutes.mzid_20151223_REC-1555_Fr_1_24_Firmicutes	20151223_REC-1555_Fr_1_24Firmicutes.mzid_20151223_REC-1555_Fr_1_24_Firmicutes	Mus musculus	Colon	not applicable	not available	Effects_of_lipid_diets_on_the_metaproteome_of_the_mice_colon_submucosa	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Colon	not available	1	20151223_REC-1555_Fr_1_24Firmicutes.mzid_20151223_REC-1555_Fr_1_24_Firmicutes	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20151223_REC-1555_Fr_1_24Firmicutes.mzid_20151223_REC-1555_Fr_1_24_Firmicutes.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Colon
20151223_REC-1555_Fr_1_24Uniprotmouse.mzid_20151223_REC-1555_Fr_1_24_Uniprot_mouse	20151223_REC-1555_Fr_1_24Uniprotmouse.mzid_20151223_REC-1555_Fr_1_24_Uniprot_mouse	Mus musculus	Colon	not applicable	not available	Effects_of_lipid_diets_on_the_metaproteome_of_the_mice_colon_submucosa	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Colon	not available	1	20151223_REC-1555_Fr_1_24Uniprotmouse.mzid_20151223_REC-1555_Fr_1_24_Uniprot_mouse	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20151223_REC-1555_Fr_1_24Uniprotmouse.mzid_20151223_REC-1555_Fr_1_24_Uniprot_mouse.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Colon
