source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT200_inj1_F1	Saccharomyces cerevisiae	not available	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT200_inj1_F1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT200_inj1_F1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F5	Saccharomyces cerevisiae	not available	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F5	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F8	Saccharomyces cerevisiae	not available	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F8	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F7	Saccharomyces cerevisiae	not available	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F7	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT200_inj1_F8	Saccharomyces cerevisiae	not available	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT200_inj1_F8	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT200_inj1_F8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F2	Saccharomyces cerevisiae	not available	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F1	Saccharomyces cerevisiae	not available	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F6	Saccharomyces cerevisiae	not available	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F6	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F4	Saccharomyces cerevisiae	not available	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT90_inj1_F4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT200_inj1_F2	Saccharomyces cerevisiae	not available	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT200_inj1_F2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20210314_hjk_jmurakami_jose_mediator_dimer_PIC_full_assembly_DSBU_RT200_inj1_F2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
