source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20241118_Ast3_evo3_UHG_G-Fibers_07	Oryctolagus cuniculus	Muscle fibre	1	20241118_Ast3_evo3_UHG_G-Fibers_07	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20241118_Ast3_evo3_UHG_G-Fibers_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle fibre
20241118_Ast3_evo3_UHG_G-Fibers_013	Oryctolagus cuniculus	Muscle fibre	1	20241118_Ast3_evo3_UHG_G-Fibers_013	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20241118_Ast3_evo3_UHG_G-Fibers_013.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle fibre
20241118_Ast3_evo3_UHG_G-Fibers_04	Oryctolagus cuniculus	Muscle fibre	1	20241118_Ast3_evo3_UHG_G-Fibers_04	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20241118_Ast3_evo3_UHG_G-Fibers_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle fibre
20241118_Ast3_evo3_UHG_G-Fibers_03	Oryctolagus cuniculus	Muscle fibre	1	20241118_Ast3_evo3_UHG_G-Fibers_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20241118_Ast3_evo3_UHG_G-Fibers_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle fibre
20241118_Ast3_evo3_UHG_G-Fibers_05	Oryctolagus cuniculus	Muscle fibre	1	20241118_Ast3_evo3_UHG_G-Fibers_05	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20241118_Ast3_evo3_UHG_G-Fibers_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle fibre
20241118_Ast3_evo3_UHG_G-Fibers_012	Oryctolagus cuniculus	Muscle fibre	1	20241118_Ast3_evo3_UHG_G-Fibers_012	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20241118_Ast3_evo3_UHG_G-Fibers_012.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle fibre
20241118_Ast3_evo3_UHG_G-Fibers_01	Oryctolagus cuniculus	Muscle fibre	1	20241118_Ast3_evo3_UHG_G-Fibers_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20241118_Ast3_evo3_UHG_G-Fibers_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle fibre
20241118_Ast3_evo3_UHG_G-Fibers_06	Oryctolagus cuniculus	Muscle fibre	1	20241118_Ast3_evo3_UHG_G-Fibers_06	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20241118_Ast3_evo3_UHG_G-Fibers_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle fibre
20241118_Ast3_evo3_UHG_G-Fibers_02	Oryctolagus cuniculus	Muscle fibre	1	20241118_Ast3_evo3_UHG_G-Fibers_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20241118_Ast3_evo3_UHG_G-Fibers_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle fibre
20241118_Ast3_evo3_UHG_G-Fibers_015	Oryctolagus cuniculus	Muscle fibre	1	20241118_Ast3_evo3_UHG_G-Fibers_015	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20241118_Ast3_evo3_UHG_G-Fibers_015.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle fibre
