source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
R3_WT_1_PLC_SILAC_4_20191212	Homo sapiens	Not available	not available	not available	not available	1	R3_WT_1_PLC_SILAC_4_20191212	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	R3_WT_1_PLC_SILAC_4_20191212.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Not available
R2_WT_1_PLC_SEC_SILAC_1_20191225	Homo sapiens	Not available	not available	not available	not available	1	R2_WT_1_PLC_SEC_SILAC_1_20191225	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	R2_WT_1_PLC_SEC_SILAC_1_20191225.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Not available
R3_WT_1_PLC_SILAC_2_20191212	Homo sapiens	Not available	not available	not available	not available	1	R3_WT_1_PLC_SILAC_2_20191212	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	R3_WT_1_PLC_SILAC_2_20191212.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Not available
R2_WT_1_PLC_SEC_SILAC_3_20191225	Homo sapiens	Not available	not available	not available	not available	1	R2_WT_1_PLC_SEC_SILAC_3_20191225	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	R2_WT_1_PLC_SEC_SILAC_3_20191225.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Not available
R1_WT_1_PLC_SILAC_4_20191212	Homo sapiens	Not available	not available	not available	not available	1	R1_WT_1_PLC_SILAC_4_20191212	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	R1_WT_1_PLC_SILAC_4_20191212.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Not available
R3_WT_1_PLC_SILAC_3_20191212	Homo sapiens	Not available	not available	not available	not available	1	R3_WT_1_PLC_SILAC_3_20191212	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	R3_WT_1_PLC_SILAC_3_20191212.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Not available
R1_WT_1_PLC_SILAC_1_20191212	Homo sapiens	Not available	not available	not available	not available	1	R1_WT_1_PLC_SILAC_1_20191212	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	R1_WT_1_PLC_SILAC_1_20191212.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Not available
R1_WT_1_PLC_SILAC_2_20191212	Homo sapiens	Not available	not available	not available	not available	1	R1_WT_1_PLC_SILAC_2_20191212	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	R1_WT_1_PLC_SILAC_2_20191212.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Not available
R2_WT_1_PLC_SEC_SILAC_2_20191225	Homo sapiens	Not available	not available	not available	not available	1	R2_WT_1_PLC_SEC_SILAC_2_20191225	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	R2_WT_1_PLC_SEC_SILAC_2_20191225.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Not available
R1_WT_1_PLC_SILAC_3_20191212	Homo sapiens	Not available	not available	not available	not available	1	R1_WT_1_PLC_SILAC_3_20191212	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	R1_WT_1_PLC_SILAC_3_20191212.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Not available
