source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20230904_121_AM_TPP_B6_F4_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230904_121_AM_TPP_B6_F4_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230904_121_AM_TPP_B6_F4_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20231011_161_AM_TPP_B2_F10_02	Homo sapiens	Epithelial cell	not available	not available	not available	1	20231011_161_AM_TPP_B2_F10_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20231011_161_AM_TPP_B2_F10_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20230904_115_AM_TPP_B6_F1_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230904_115_AM_TPP_B6_F1_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230904_115_AM_TPP_B6_F1_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20230904_33_AM_TPP_B3_F1_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230904_33_AM_TPP_B3_F1_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230904_33_AM_TPP_B3_F1_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20230904_153_AM_TPP_B1_F3_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230904_153_AM_TPP_B1_F3_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230904_153_AM_TPP_B1_F3_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20230904_157_AM_TPP_B1_F5_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230904_157_AM_TPP_B1_F5_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230904_157_AM_TPP_B1_F5_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20230904_133_AM_TPP_B6_F10_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230904_133_AM_TPP_B6_F10_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230904_133_AM_TPP_B6_F10_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20230904_131_AM_TPP_B6_F9_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230904_131_AM_TPP_B6_F9_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230904_131_AM_TPP_B6_F9_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20230904_161_AM_TPP_B1_F7_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230904_161_AM_TPP_B1_F7_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230904_161_AM_TPP_B1_F7_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20230904_67_AM_TPP_B4_F3_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230904_67_AM_TPP_B4_F3_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230904_67_AM_TPP_B4_F3_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20230904_97_AM_TPP_B5_F5_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230904_97_AM_TPP_B5_F5_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230904_97_AM_TPP_B5_F5_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20230904_189_AM_TPP_B2_F8_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230904_189_AM_TPP_B2_F8_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230904_189_AM_TPP_B2_F8_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20230904_35_AM_TPP_B3_F2_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230904_35_AM_TPP_B3_F2_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230904_35_AM_TPP_B3_F2_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
20230904_57_AM_TPP_B3_F12_01	Homo sapiens	Epithelial cell	not available	not available	not available	1	20230904_57_AM_TPP_B3_F12_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	20230904_57_AM_TPP_B3_F12_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
