source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
211015_03_Orbi2_MS_SER_G60_T90_Khan_2D_I_post_1ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	211015_03_Orbi2_MS_SER_G60_T90_Khan_2D_I_post_1ug	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	211015_03_Orbi2_MS_SER_G60_T90_Khan_2D_I_post_1ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
211015_11_Orbi2_MS_SER_G60_T90_Khan_2D_III_post_1ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	211015_11_Orbi2_MS_SER_G60_T90_Khan_2D_III_post_1ug	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	211015_11_Orbi2_MS_SER_G60_T90_Khan_2D_III_post_1ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
211015_21_Orbi2_MS_SER_G60_T90_Khan_2D_I_pre_1ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	211015_21_Orbi2_MS_SER_G60_T90_Khan_2D_I_pre_1ug	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	211015_21_Orbi2_MS_SER_G60_T90_Khan_2D_I_pre_1ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
211015_15_Orbi2_MS_SER_G60_T90_Khan_3D_I_post_1ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	211015_15_Orbi2_MS_SER_G60_T90_Khan_3D_I_post_1ug	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	211015_15_Orbi2_MS_SER_G60_T90_Khan_3D_I_post_1ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
211015_05_Orbi2_MS_SER_G60_T90_Khan_3D_II_pre_1ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	211015_05_Orbi2_MS_SER_G60_T90_Khan_3D_II_pre_1ug	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	211015_05_Orbi2_MS_SER_G60_T90_Khan_3D_II_pre_1ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
211015_13_Orbi2_MS_SER_G60_T90_Khan_2D_II_post_1ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	211015_13_Orbi2_MS_SER_G60_T90_Khan_2D_II_post_1ug	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	211015_13_Orbi2_MS_SER_G60_T90_Khan_2D_II_post_1ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
211015_17_Orbi2_MS_SER_G60_T90_Khan_3D_1_pre_1ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	211015_17_Orbi2_MS_SER_G60_T90_Khan_3D_1_pre_1ug	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	211015_17_Orbi2_MS_SER_G60_T90_Khan_3D_1_pre_1ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
211015_07_Orbi2_MS_SER_G60_T90_Khan_3D_II_post_1ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	211015_07_Orbi2_MS_SER_G60_T90_Khan_3D_II_post_1ug	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	211015_07_Orbi2_MS_SER_G60_T90_Khan_3D_II_post_1ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
211015_19_Orbi2_MS_SER_G60_T90_Khan_2D_III_pre_1ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	211015_19_Orbi2_MS_SER_G60_T90_Khan_2D_III_pre_1ug	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	211015_19_Orbi2_MS_SER_G60_T90_Khan_2D_III_pre_1ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
211015_25_Orbi2_MS_SER_G60_T90_Khan_3D_III_pre_1ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	211015_25_Orbi2_MS_SER_G60_T90_Khan_3D_III_pre_1ug	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	211015_25_Orbi2_MS_SER_G60_T90_Khan_3D_III_pre_1ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
