source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
190915_QE1_PM1_ThS_POMPU_180522_A_03	190915_QE1_PM1_ThS_POMPU_180522_A_03	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190915_QE1_PM1_ThS_POMPU_180522_A_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190915_QE1_PM1_ThS_POMPU_180522_A_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190915_QE1_PM1_ThS_POMPU_180522_A_04	190915_QE1_PM1_ThS_POMPU_180522_A_04	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190915_QE1_PM1_ThS_POMPU_180522_A_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190915_QE1_PM1_ThS_POMPU_180522_A_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190915_QE1_PM1_ThS_POMPU_180522_A_05	190915_QE1_PM1_ThS_POMPU_180522_A_05	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190915_QE1_PM1_ThS_POMPU_180522_A_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190915_QE1_PM1_ThS_POMPU_180522_A_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190915_QE1_PM1_ThS_POMPU_180522_A_09	190915_QE1_PM1_ThS_POMPU_180522_A_09	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190915_QE1_PM1_ThS_POMPU_180522_A_09	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190915_QE1_PM1_ThS_POMPU_180522_A_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190915_QE1_PM1_ThS_POMPU_180522_A_17	190915_QE1_PM1_ThS_POMPU_180522_A_17	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190915_QE1_PM1_ThS_POMPU_180522_A_17	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190915_QE1_PM1_ThS_POMPU_180522_A_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190915_QE1_PM1_ThS_POMPU_180522_A_19	190915_QE1_PM1_ThS_POMPU_180522_A_19	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190915_QE1_PM1_ThS_POMPU_180522_A_19	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190915_QE1_PM1_ThS_POMPU_180522_A_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190920_QE1_PM1_ThS_POMPU_180320_B_09	190920_QE1_PM1_ThS_POMPU_180320_B_09	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190920_QE1_PM1_ThS_POMPU_180320_B_09	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190920_QE1_PM1_ThS_POMPU_180320_B_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190920_QE1_PM1_ThS_POMPU_180320_B_13	190920_QE1_PM1_ThS_POMPU_180320_B_13	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190920_QE1_PM1_ThS_POMPU_180320_B_13	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190920_QE1_PM1_ThS_POMPU_180320_B_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190920_QE1_PM1_ThS_POMPU_180320_B_15	190920_QE1_PM1_ThS_POMPU_180320_B_15	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190920_QE1_PM1_ThS_POMPU_180320_B_15	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190920_QE1_PM1_ThS_POMPU_180320_B_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190920_QE1_PM1_ThS_POMPU_180320_B_20	190920_QE1_PM1_ThS_POMPU_180320_B_20	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190920_QE1_PM1_ThS_POMPU_180320_B_20	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190920_QE1_PM1_ThS_POMPU_180320_B_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190924_QE1_PM1_ThS_POMPU_180417_B_08	190924_QE1_PM1_ThS_POMPU_180417_B_08	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190924_QE1_PM1_ThS_POMPU_180417_B_08	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190924_QE1_PM1_ThS_POMPU_180417_B_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190924_QE1_PM1_ThS_POMPU_180417_B_16	190924_QE1_PM1_ThS_POMPU_180417_B_16	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190924_QE1_PM1_ThS_POMPU_180417_B_16	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190924_QE1_PM1_ThS_POMPU_180417_B_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190924_QE1_PM1_ThS_POMPU_180417_B_19	190924_QE1_PM1_ThS_POMPU_180417_B_19	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190924_QE1_PM1_ThS_POMPU_180417_B_19	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190924_QE1_PM1_ThS_POMPU_180417_B_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190929_QE1_PM1_ThS_POMPU_180508_B_01	190929_QE1_PM1_ThS_POMPU_180508_B_01	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190929_QE1_PM1_ThS_POMPU_180508_B_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190929_QE1_PM1_ThS_POMPU_180508_B_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190929_QE1_PM1_ThS_POMPU_180508_B_02	190929_QE1_PM1_ThS_POMPU_180508_B_02	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190929_QE1_PM1_ThS_POMPU_180508_B_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190929_QE1_PM1_ThS_POMPU_180508_B_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190929_QE1_PM1_ThS_POMPU_180508_B_03	190929_QE1_PM1_ThS_POMPU_180508_B_03	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190929_QE1_PM1_ThS_POMPU_180508_B_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190929_QE1_PM1_ThS_POMPU_180508_B_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190929_QE1_PM1_ThS_POMPU_180508_B_06	190929_QE1_PM1_ThS_POMPU_180508_B_06	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190929_QE1_PM1_ThS_POMPU_180508_B_06	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190929_QE1_PM1_ThS_POMPU_180508_B_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190929_QE1_PM1_ThS_POMPU_180508_B_15	190929_QE1_PM1_ThS_POMPU_180508_B_15	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190929_QE1_PM1_ThS_POMPU_180508_B_15	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190929_QE1_PM1_ThS_POMPU_180508_B_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190929_QE1_PM1_ThS_POMPU_180508_B_17	190929_QE1_PM1_ThS_POMPU_180508_B_17	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190929_QE1_PM1_ThS_POMPU_180508_B_17	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190929_QE1_PM1_ThS_POMPU_180508_B_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190929_QE1_PM1_ThS_POMPU_180508_B_18	190929_QE1_PM1_ThS_POMPU_180508_B_18	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190929_QE1_PM1_ThS_POMPU_180508_B_18	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190929_QE1_PM1_ThS_POMPU_180508_B_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
190929_QE1_PM1_ThS_POMPU_180508_B_20	190929_QE1_PM1_ThS_POMPU_180508_B_20	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	190929_QE1_PM1_ThS_POMPU_180508_B_20	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	190929_QE1_PM1_ThS_POMPU_180508_B_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
191001_QE1_PM1_ThS_POMPU_180522_B_10	191001_QE1_PM1_ThS_POMPU_180522_B_10	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2018_spring_bloom_free-living_bacteriabacteria	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	191001_QE1_PM1_ThS_POMPU_180522_B_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	191001_QE1_PM1_ThS_POMPU_180522_B_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
