source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	characteristics[material type]	characteristics[sample type]	characteristics[enrichment process]	characteristics[crosslink distance]	characteristics[crosslinking reaction time]	characteristics[crosslinking temperature]	assay name	technology type	comment[data file]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[proteomics data acquisition method]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fractionation method]	comment[chemical cross-linking coupled with ms]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[quenching reagent]	comment[reduction reagent]	comment[alkylation reagent]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]
PXD022903-Sample-1	homo sapiens	cell culture	leukocyte	not applicable	not available	not applicable	1	cell	not available	neutravidin affinity enrichment	not applicable	24 h	not available	Animal_20180904_ER_BioID_NB4_WT_3	proteomic profiling by mass spectrometry	Animal_20180904_ER_BioID_NB4_WT_3.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	reverse phase liquid chromatography	affinity purification coupled with mass spectrometry proteomics	NT=BioID;AC=XLMOD:02250	neutravidin agarose bead enrichment	1 mM biotin	not applicable	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD022903-Sample-2	homo sapiens	cell culture	leukocyte	not applicable	not available	not applicable	1	cell	not available	neutravidin affinity enrichment	not applicable	24 h	not available	Animal_20180905_ER_BioID_NB4_contr_4	proteomic profiling by mass spectrometry	Animal_20180905_ER_BioID_NB4_contr_4.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	reverse phase liquid chromatography	affinity purification coupled with mass spectrometry proteomics	NT=BioID;AC=XLMOD:02250	neutravidin agarose bead enrichment	1 mM biotin	not applicable	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD022903-Sample-3	homo sapiens	cell culture	leukocyte	not applicable	not available	not applicable	1	cell	not available	neutravidin affinity enrichment	not applicable	24 h	not available	Animal_20181211_ER_HS_Nb4_bioid_3	proteomic profiling by mass spectrometry	Animal_20181211_ER_HS_Nb4_bioid_3.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	reverse phase liquid chromatography	affinity purification coupled with mass spectrometry proteomics	NT=BioID;AC=XLMOD:02250	neutravidin agarose bead enrichment	1 mM biotin	not applicable	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD022903-Sample-3	homo sapiens	cell culture	leukocyte	not applicable	not available	not applicable	1	cell	not available	neutravidin affinity enrichment	not applicable	24 h	not available	Animal_20181213_ER_HS_Nb4_bioid_12	proteomic profiling by mass spectrometry	Animal_20181213_ER_HS_Nb4_bioid_12.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	reverse phase liquid chromatography	affinity purification coupled with mass spectrometry proteomics	NT=BioID;AC=XLMOD:02250	neutravidin agarose bead enrichment	1 mM biotin	not applicable	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD022903-Sample-3	homo sapiens	cell culture	leukocyte	not applicable	not available	not applicable	1	cell	not available	neutravidin affinity enrichment	not applicable	24 h	not available	Animal_20181213_ER_HS_Nb4_bioid_2	proteomic profiling by mass spectrometry	Animal_20181213_ER_HS_Nb4_bioid_2.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	reverse phase liquid chromatography	affinity purification coupled with mass spectrometry proteomics	NT=BioID;AC=XLMOD:02250	neutravidin agarose bead enrichment	1 mM biotin	not applicable	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
PXD022903-Sample-3	homo sapiens	cell culture	leukocyte	not applicable	not available	not applicable	1	cell	not available	neutravidin affinity enrichment	not applicable	24 h	not available	Animal_20181213_ER_HS_Nb4_bioid_6	proteomic profiling by mass spectrometry	Animal_20181213_ER_HS_Nb4_bioid_6.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Q Exactive HF;AC=MS:1002523	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	6 ppm	20 ppm	reverse phase liquid chromatography	affinity purification coupled with mass spectrometry proteomics	NT=BioID;AC=XLMOD:02250	neutravidin agarose bead enrichment	1 mM biotin	not applicable	DTT	iodoacetamide	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=human;VV=v1.1.0
