source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
HF250430_RN_Scaffidi_7	Homo sapiens	Mammary gland epithelial cell	not available	not available	not available	1	HF250430_RN_Scaffidi_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF250430_RN_Scaffidi_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Mammary gland epithelial cell
HF250430_RN_Scaffidi_11	Homo sapiens	Mammary gland epithelial cell	not available	not available	not available	1	HF250430_RN_Scaffidi_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF250430_RN_Scaffidi_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Mammary gland epithelial cell
HF250430_RN_Scaffidi_5	Homo sapiens	Mammary gland epithelial cell	not available	not available	not available	1	HF250430_RN_Scaffidi_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF250430_RN_Scaffidi_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Mammary gland epithelial cell
HF250430_RN_Scaffidi_3	Homo sapiens	Mammary gland epithelial cell	not available	not available	not available	1	HF250430_RN_Scaffidi_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF250430_RN_Scaffidi_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Mammary gland epithelial cell
HF250430_RN_Scaffidi_1	Homo sapiens	Mammary gland epithelial cell	not available	not available	not available	1	HF250430_RN_Scaffidi_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF250430_RN_Scaffidi_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Mammary gland epithelial cell
HF250430_RN_Scaffidi_4	Homo sapiens	Mammary gland epithelial cell	not available	not available	not available	1	HF250430_RN_Scaffidi_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF250430_RN_Scaffidi_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Mammary gland epithelial cell
HF250430_RN_Scaffidi_9	Homo sapiens	Mammary gland epithelial cell	not available	not available	not available	1	HF250430_RN_Scaffidi_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF250430_RN_Scaffidi_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Mammary gland epithelial cell
HF250430_RN_Scaffidi_6	Homo sapiens	Mammary gland epithelial cell	not available	not available	not available	1	HF250430_RN_Scaffidi_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF250430_RN_Scaffidi_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Mammary gland epithelial cell
HF250430_RN_Scaffidi_10	Homo sapiens	Mammary gland epithelial cell	not available	not available	not available	1	HF250430_RN_Scaffidi_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF250430_RN_Scaffidi_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Mammary gland epithelial cell
HF250430_RN_Scaffidi_8	Homo sapiens	Mammary gland epithelial cell	not available	not available	not available	1	HF250430_RN_Scaffidi_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF250430_RN_Scaffidi_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Mammary gland epithelial cell
HF250430_RN_Scaffidi_2	Homo sapiens	Mammary gland epithelial cell	not available	not available	not available	1	HF250430_RN_Scaffidi_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF250430_RN_Scaffidi_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Mammary gland epithelial cell
HF250430_RN_Scaffidi_12	Homo sapiens	Mammary gland epithelial cell	not available	not available	not available	1	HF250430_RN_Scaffidi_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF250430_RN_Scaffidi_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Mammary gland epithelial cell
