source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
Amino_Beadsboiled_AHA_R1_RB2_1_5604_6.0.434	Amino_Beadsboiled_AHA_R1_RB2_1_5604_6.0.434	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Beadsboiled_AHA_R1_RB2_1_5604_6.0.434	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Beadsboiled_AHA_R1_RB2_1_5604_6.0.434.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Amino_Beadsboiled_AHA_R2_RB3_1_5605.d.7z	Amino_Beadsboiled_AHA_R2_RB3_1_5605.d.7z	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Beadsboiled_AHA_R2_RB3_1_5605.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Beadsboiled_AHA_R2_RB3_1_5605.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Amino_Beadsboiled_AHA_R2_RB3_1_5605_6.0.434	Amino_Beadsboiled_AHA_R2_RB3_1_5605_6.0.434	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Beadsboiled_AHA_R2_RB3_1_5605_6.0.434	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Beadsboiled_AHA_R2_RB3_1_5605_6.0.434.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Amino_Beadsboiled_AHA_R3_RB4_1_5606.d.7z	Amino_Beadsboiled_AHA_R3_RB4_1_5606.d.7z	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Beadsboiled_AHA_R3_RB4_1_5606.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Beadsboiled_AHA_R3_RB4_1_5606.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Amino_Beadsboiled_AHA_R3_RB4_1_5606_6.0.434	Amino_Beadsboiled_AHA_R3_RB4_1_5606_6.0.434	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Beadsboiled_AHA_R3_RB4_1_5606_6.0.434	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Beadsboiled_AHA_R3_RB4_1_5606_6.0.434.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Amino_Beadsboiled_Kontrolle_R1_RA7_1_5601.d.7z	Amino_Beadsboiled_Kontrolle_R1_RA7_1_5601.d.7z	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Beadsboiled_Kontrolle_R1_RA7_1_5601.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Beadsboiled_Kontrolle_R1_RA7_1_5601.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Amino_Beadsboiled_Kontrolle_R1_RA7_1_5601_6.0.434	Amino_Beadsboiled_Kontrolle_R1_RA7_1_5601_6.0.434	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Beadsboiled_Kontrolle_R1_RA7_1_5601_6.0.434	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Beadsboiled_Kontrolle_R1_RA7_1_5601_6.0.434.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Amino_Beadsboiled_Kontrolle_R2_RA8_1_5602.d.7z	Amino_Beadsboiled_Kontrolle_R2_RA8_1_5602.d.7z	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Beadsboiled_Kontrolle_R2_RA8_1_5602.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Beadsboiled_Kontrolle_R2_RA8_1_5602.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Amino_Beadsboiled_Kontrolle_R2_RA8_1_5602_6.0.434	Amino_Beadsboiled_Kontrolle_R2_RA8_1_5602_6.0.434	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Beadsboiled_Kontrolle_R2_RA8_1_5602_6.0.434	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Beadsboiled_Kontrolle_R2_RA8_1_5602_6.0.434.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Amino_Beadsboiled_Kontrolle_R3_RB1_1_5603.d.7z	Amino_Beadsboiled_Kontrolle_R3_RB1_1_5603.d.7z	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Beadsboiled_Kontrolle_R3_RB1_1_5603.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Beadsboiled_Kontrolle_R3_RB1_1_5603.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Amino_Beadsboiled_Kontrolle_R3_RB1_1_5603_6.0.434	Amino_Beadsboiled_Kontrolle_R3_RB1_1_5603_6.0.434	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Beadsboiled_Kontrolle_R3_RB1_1_5603_6.0.434	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Beadsboiled_Kontrolle_R3_RB1_1_5603_6.0.434.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Amino_Elution_AHA_R1_RA1_1_5592.d.7z	Amino_Elution_AHA_R1_RA1_1_5592.d.7z	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Elution_AHA_R1_RA1_1_5592.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Elution_AHA_R1_RA1_1_5592.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Amino_Elution_AHA_R1_RA1_1_5592_6.0.434	Amino_Elution_AHA_R1_RA1_1_5592_6.0.434	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Elution_AHA_R1_RA1_1_5592_6.0.434	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Elution_AHA_R1_RA1_1_5592_6.0.434.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Amino_Elution_AHA_R2_RA2_1_5593.d.7z	Amino_Elution_AHA_R2_RA2_1_5593.d.7z	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Elution_AHA_R2_RA2_1_5593.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Elution_AHA_R2_RA2_1_5593.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Amino_Elution_AHA_R2_RA2_1_5593_6.0.434	Amino_Elution_AHA_R2_RA2_1_5593_6.0.434	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Elution_AHA_R2_RA2_1_5593_6.0.434	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Elution_AHA_R2_RA2_1_5593_6.0.434.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Amino_Elution_AHA_R2_RA3_1_5594.d.7z	Amino_Elution_AHA_R2_RA3_1_5594.d.7z	Escherichia coli	not available	not applicable	not available	Tracing_active_members_in_microbial_communities_by_BONCAT_and_click_chemistry-based_enrichment_of_newly_synthesised_proteins	not available	not available	not available	not available	not available	not available	1	Amino_Elution_AHA_R2_RA3_1_5594.d.7z	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Bruker Daltonics timsTOF series;AC=MS:1003123	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Amino_Elution_AHA_R2_RA3_1_5594.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
