source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Ecoli_LogPhase_1	Escherichia coli	cell	not available	1	not available	Ecoli_LogPhase_1	proteomic profiling by mass spectrometry	1	a24574.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=TMT16plex	1	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_LogPhase_2	Escherichia coli	cell	not available	1	not available	Ecoli_LogPhase_2	proteomic profiling by mass spectrometry	2	a24578.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=TMT16plex	2	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_LogPhase_3	Escherichia coli	cell	not available	1	not available	Ecoli_LogPhase_3	proteomic profiling by mass spectrometry	3	a24575.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=TMT16plex	3	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_LogPhase_4	Escherichia coli	cell	not available	1	not available	Ecoli_LogPhase_4	proteomic profiling by mass spectrometry	4	a24572.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=TMT16plex	4	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_LogPhase_5	Escherichia coli	cell	not available	1	not available	Ecoli_LogPhase_5	proteomic profiling by mass spectrometry	5	a24576.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=TMT16plex	5	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_LogPhase_6	Escherichia coli	cell	not available	1	not available	Ecoli_LogPhase_6	proteomic profiling by mass spectrometry	6	a24580.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=TMT16plex	6	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_LogPhase_7	Escherichia coli	cell	not available	1	not available	Ecoli_LogPhase_7	proteomic profiling by mass spectrometry	7	a24579.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=TMT16plex	7	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_LogPhase_8	Escherichia coli	cell	not available	1	not available	Ecoli_LogPhase_8	proteomic profiling by mass spectrometry	8	a24583.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=TMT16plex	8	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_LogPhase_9	Escherichia coli	cell	not available	1	not available	Ecoli_LogPhase_9	proteomic profiling by mass spectrometry	9	a24573.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=TMT16plex	9	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_LogPhase_10	Escherichia coli	cell	not available	1	not available	Ecoli_LogPhase_10	proteomic profiling by mass spectrometry	10	a24582.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=TMT16plex	10	NT=collision-induced dissociation;AC=MS:1000133	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
