source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample 1	Escherichia coli	not applicable	not applicable	1	not applicable	run 1	proteomic profiling by mass spectrometry	1	ST17_1500M_endo_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 1	Escherichia coli	not applicable	not applicable	1	not applicable	run 2	proteomic profiling by mass spectrometry	2	ST17_1500M_endo_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 2	Escherichia coli	not applicable	not applicable	2	not applicable	run 3	proteomic profiling by mass spectrometry	1	M2_400M_exo_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 2	Escherichia coli	not applicable	not applicable	2	not applicable	run 4	proteomic profiling by mass spectrometry	2	M2_400M_exo_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 3	Escherichia coli	not applicable	not applicable	3	not applicable	run 5	proteomic profiling by mass spectrometry	1	A3_2K_PA_4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 3	Escherichia coli	not applicable	not applicable	3	not applicable	run 6	proteomic profiling by mass spectrometry	2	A3_2K_PA_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 3	Escherichia coli	not applicable	not applicable	3	not applicable	run 7	proteomic profiling by mass spectrometry	3	A3_2K_PA_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 3	Escherichia coli	not applicable	not applicable	3	not applicable	run 8	proteomic profiling by mass spectrometry	4	A3_2K_PA_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 4	Escherichia coli	not applicable	not applicable	4	not applicable	run 9	proteomic profiling by mass spectrometry	1	M4_4K_PA_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample 4	Escherichia coli	not applicable	not applicable	4	not applicable	run 10	proteomic profiling by mass spectrometry	2	M4_4K_PA_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
