source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
323-T2dig-all-noenz_DENOVO109_DN.xml	323-T2dig-all-noenz_DENOVO109_DN.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	323-T2dig-all-noenz_DENOVO109_DN.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	323-T2dig-all-noenz_DENOVO109_DN.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
323-T2dig-all-noenz_PEAKS110_peptides.pep.xml	323-T2dig-all-noenz_PEAKS110_peptides.pep.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	323-T2dig-all-noenz_PEAKS110_peptides.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	323-T2dig-all-noenz_PEAKS110_peptides.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
323-T2dig-all_DENOVO_76_DN.xml	323-T2dig-all_DENOVO_76_DN.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	323-T2dig-all_DENOVO_76_DN.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	323-T2dig-all_DENOVO_76_DN.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
323-T2dig-all_PEAKS_77_DNO.xml	323-T2dig-all_PEAKS_77_DNO.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	323-T2dig-all_PEAKS_77_DNO.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	323-T2dig-all_PEAKS_77_DNO.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
324-T5dig-all-noenz_DENOVO112_DN.xml	324-T5dig-all-noenz_DENOVO112_DN.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	324-T5dig-all-noenz_DENOVO112_DN.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	324-T5dig-all-noenz_DENOVO112_DN.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
324-T5dig-all-noenz_PEAKS113_peptides.pep.xml	324-T5dig-all-noenz_PEAKS113_peptides.pep.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	324-T5dig-all-noenz_PEAKS113_peptides.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	324-T5dig-all-noenz_PEAKS113_peptides.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
324-T5dig-all_DENOVO_78_DN.xml	324-T5dig-all_DENOVO_78_DN.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	324-T5dig-all_DENOVO_78_DN.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	324-T5dig-all_DENOVO_78_DN.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
324-T5dig-all_PEAKS_79_peptides.pep.xml	324-T5dig-all_PEAKS_79_peptides.pep.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	324-T5dig-all_PEAKS_79_peptides.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	324-T5dig-all_PEAKS_79_peptides.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
325-T12dig-all-noenz-DENOVO115_DN.xml	325-T12dig-all-noenz-DENOVO115_DN.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	325-T12dig-all-noenz-DENOVO115_DN.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	325-T12dig-all-noenz-DENOVO115_DN.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
325-T12dig-all-noenz-PEAKS116_peptides.pep.xml	325-T12dig-all-noenz-PEAKS116_peptides.pep.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	325-T12dig-all-noenz-PEAKS116_peptides.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	325-T12dig-all-noenz-PEAKS116_peptides.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
325-T12dig-all_DENOVO_80_DN.xml	325-T12dig-all_DENOVO_80_DN.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	325-T12dig-all_DENOVO_80_DN.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	325-T12dig-all_DENOVO_80_DN.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
325-T12dig-all_PEAKS_81_peptides.pep.xml	325-T12dig-all_PEAKS_81_peptides.pep.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	325-T12dig-all_PEAKS_81_peptides.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	325-T12dig-all_PEAKS_81_peptides.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
329-T0nd-all_PEAKS_91_peptides.pep.xml	329-T0nd-all_PEAKS_91_peptides.pep.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	329-T0nd-all_PEAKS_91_peptides.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	329-T0nd-all_PEAKS_91_peptides.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
330-T2nd-all_DENOVO_92_DN.xml	330-T2nd-all_DENOVO_92_DN.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	330-T2nd-all_DENOVO_92_DN.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	330-T2nd-all_DENOVO_92_DN.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
330-T2nd-all_PEAKS_94_peptides.pep.xml	330-T2nd-all_PEAKS_94_peptides.pep.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	330-T2nd-all_PEAKS_94_peptides.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	330-T2nd-all_PEAKS_94_peptides.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
331-T5nd-all_DENOVO_95_DN.xml	331-T5nd-all_DENOVO_95_DN.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	331-T5nd-all_DENOVO_95_DN.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	331-T5nd-all_DENOVO_95_DN.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
331-T5nd-all_PEAKS_99_peptides.pep.xml	331-T5nd-all_PEAKS_99_peptides.pep.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	331-T5nd-all_PEAKS_99_peptides.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	331-T5nd-all_PEAKS_99_peptides.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
332-T12nd-all_DENOVO_100_DN.xml	332-T12nd-all_DENOVO_100_DN.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	332-T12nd-all_DENOVO_100_DN.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	332-T12nd-all_DENOVO_100_DN.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
332-T12nd-all_PEAKS_101_peptides.pep.xml	332-T12nd-all_PEAKS_101_peptides.pep.xml	marine metagenome	Photosynthetic cell	not applicable	not available	Degradation_of_diatom_protein_in_seawater_a_peptide-level_view	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	332-T12nd-all_PEAKS_101_peptides.pep.xml	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	332-T12nd-all_PEAKS_101_peptides.pep.xml	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	Photosynthetic cell
