source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Ecoli_Lysate_E1	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E1	proteomic profiling by mass spectrometry	1	WC_Proteinfolding_FASP_TMT_F1_R1_20170917.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	1	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E2	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E2	proteomic profiling by mass spectrometry	2	WC_Proteinfolding_FASP_TMT_F1_R2_20170919.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	1	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E3	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E3	proteomic profiling by mass spectrometry	1	WC_Proteinfolding_FASP_TMT_F2_R1_20170917.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	2	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E4	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E4	proteomic profiling by mass spectrometry	2	WC_Proteinfolding_FASP_TMT_F2_R2_20170919.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	2	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E5	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E5	proteomic profiling by mass spectrometry	1	WC_Proteinfolding_FASP_TMT_F3_R1_20170917.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	3	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E6	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E6	proteomic profiling by mass spectrometry	2	WC_Proteinfolding_FASP_TMT_F3_R2_20170919.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	3	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E7	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E7	proteomic profiling by mass spectrometry	1	WC_Proteinfolding_FASP_TMT_F4_R1_20170917.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	4	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E8	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E8	proteomic profiling by mass spectrometry	2	WC_Proteinfolding_FASP_TMT_F4_R2_20170919.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	4	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E9	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E9	proteomic profiling by mass spectrometry	1	WC_Proteinfolding_FASP_TMT_F5_R1_20170917.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	5	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E10	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E10	proteomic profiling by mass spectrometry	2	WC_Proteinfolding_FASP_TMT_F5_R2_20170919.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	5	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E11	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E11	proteomic profiling by mass spectrometry	1	WC_Proteinfolding_FASP_TMT_F6_R1_20170917.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	6	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E12	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E12	proteomic profiling by mass spectrometry	2	WC_Proteinfolding_FASP_TMT_F6_R2_20170919.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	6	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E13	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E13	proteomic profiling by mass spectrometry	1	WC_Proteinfolding_FASP_TMT_F7_R1_20170917.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	7	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E14	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E14	proteomic profiling by mass spectrometry	2	WC_Proteinfolding_FASP_TMT_F7_R2_20170919.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	7	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E15	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E15	proteomic profiling by mass spectrometry	1	WC_Proteinfolding_FASP_TMT_F8_R1_20170917.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	8	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E16	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E16	proteomic profiling by mass spectrometry	2	WC_Proteinfolding_FASP_TMT_F8_R2_20170919.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	8	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E17	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E17	proteomic profiling by mass spectrometry	1	WC_Proteinfolding_FASP_TMT_F9_R1_20170917.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	9	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E18	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E18	proteomic profiling by mass spectrometry	2	WC_Proteinfolding_FASP_TMT_F9_R2_20170919.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	9	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E19	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E19	proteomic profiling by mass spectrometry	1	WC_Proteinfolding_FASP_TMT_F10_R1_20170917.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	10	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
Ecoli_Lysate_E20	Escherichia coli	cell lysate	not applicable	1	not available	Ecoli_Lysate_E20	proteomic profiling by mass spectrometry	2	WC_Proteinfolding_FASP_TMT_F10_R2_20170919.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=TMT10plex	10	not available	10 ppm	0.02 Da	NT=Carbamidomethylation;NT=TMT10plex;NT=N-termination;NT=Oxidation of methionine
