source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20220513_WT_G_1_PRM	Synechocystis sp. pcc 6803	not available	1	20220513_WT_G_1_PRM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220513_WT_G_1_PRM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
LUMOS_HCC_20220115_DDA_WT	Synechocystis sp. pcc 6803	not available	1	LUMOS_HCC_20220115_DDA_WT	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	LUMOS_HCC_20220115_DDA_WT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20220515_HIK8_G_1_PRM	Synechocystis sp. pcc 6803	not available	1	20220515_HIK8_G_1_PRM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220515_HIK8_G_1_PRM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20220513_WT_1_PRM	Synechocystis sp. pcc 6803	not available	1	20220513_WT_1_PRM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220513_WT_1_PRM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
LUMOS_HCC_20220115_DDA_WT_N	Synechocystis sp. pcc 6803	not available	1	LUMOS_HCC_20220115_DDA_WT_N	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	LUMOS_HCC_20220115_DDA_WT_N.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20220513_WT_G_3_PRM	Synechocystis sp. pcc 6803	not available	1	20220513_WT_G_3_PRM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220513_WT_G_3_PRM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20220513_HIK8_1_PRM	Synechocystis sp. pcc 6803	not available	1	20220513_HIK8_1_PRM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220513_HIK8_1_PRM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20220513_WT_3_PRM	Synechocystis sp. pcc 6803	not available	1	20220513_WT_3_PRM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220513_WT_3_PRM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20220515_HIK8_G_2_PRM	Synechocystis sp. pcc 6803	not available	1	20220515_HIK8_G_2_PRM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220515_HIK8_G_2_PRM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
20220513_WT_2_PRM	Synechocystis sp. pcc 6803	not available	1	20220513_WT_2_PRM	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	20220513_WT_2_PRM.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
