source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
2019-10-13-140min-200nl-yj-Zhenhui-Zhong-Steve-Jacobsen-Col-2-B	Arabidopsis thaliana	Not available	1	2019-10-13-140min-200nl-yj-Zhenhui-Zhong-Steve-Jacobsen-Col-2-B	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2019-10-13-140min-200nl-yj-Zhenhui-Zhong-Steve-Jacobsen-Col-2-B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
2019-10-13-140min-200nl-yj-Zhenhui-Zhong-Steve-Jacobsen-Col-1-B	Arabidopsis thaliana	Not available	1	2019-10-13-140min-200nl-yj-Zhenhui-Zhong-Steve-Jacobsen-Col-1-B	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2019-10-13-140min-200nl-yj-Zhenhui-Zhong-Steve-Jacobsen-Col-1-B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
2017-10-10-140min-wb-Israel-Ausin-ASF1a-1-B	Arabidopsis thaliana	Not available	1	2017-10-10-140min-wb-Israel-Ausin-ASF1a-1-B	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2017-10-10-140min-wb-Israel-Ausin-ASF1a-1-B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
2019-10-13-140min-200nl-yj-Zhenhui-Zhong-Steve-Jacobsen-ASF1B2-B	Arabidopsis thaliana	Not available	1	2019-10-13-140min-200nl-yj-Zhenhui-Zhong-Steve-Jacobsen-ASF1B2-B	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2019-10-13-140min-200nl-yj-Zhenhui-Zhong-Steve-Jacobsen-ASF1B2-B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
2017-10-10-140min-wb-Israel-Ausin-Col-3-B	Arabidopsis thaliana	Not available	1	2017-10-10-140min-wb-Israel-Ausin-Col-3-B	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2017-10-10-140min-wb-Israel-Ausin-Col-3-B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
2017-10-10-140min-wb-Israel-Ausin-Col-2-B	Arabidopsis thaliana	Not available	1	2017-10-10-140min-wb-Israel-Ausin-Col-2-B	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2017-10-10-140min-wb-Israel-Ausin-Col-2-B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
2017-10-10-140min-wb-Israel-Ausin-Col-4-B	Arabidopsis thaliana	Not available	1	2017-10-10-140min-wb-Israel-Ausin-Col-4-B	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2017-10-10-140min-wb-Israel-Ausin-Col-4-B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
2017-10-10-140min-wb-Israel-Ausin-ASF1a-3-B	Arabidopsis thaliana	Not available	1	2017-10-10-140min-wb-Israel-Ausin-ASF1a-3-B	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2017-10-10-140min-wb-Israel-Ausin-ASF1a-3-B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
2017-10-10-140min-wb-Israel-Ausin-ASF1a-4-B	Arabidopsis thaliana	Not available	1	2017-10-10-140min-wb-Israel-Ausin-ASF1a-4-B	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2017-10-10-140min-wb-Israel-Ausin-ASF1a-4-B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
2019-10-13-140min-200nl-yj-Zhenhui-Zhong-Steve-Jacobsen-ASF1B1-B	Arabidopsis thaliana	Not available	1	2019-10-13-140min-200nl-yj-Zhenhui-Zhong-Steve-Jacobsen-ASF1B1-B	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	2019-10-13-140min-200nl-yj-Zhenhui-Zhong-Steve-Jacobsen-ASF1B1-B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
