source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	characteristics[material type]	characteristics[sample type]	characteristics[enrichment process]	characteristics[crosslink distance]	characteristics[crosslinking reaction time]	characteristics[crosslinking temperature]	assay name	technology type	comment[data file]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[proteomics data acquisition method]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fractionation method]	comment[chemical cross-linking coupled with ms]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[quenching reagent]	comment[reduction reagent]	comment[alkylation reagent]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]
PXD062557-sample	caenorhabditis elegans	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_control_1A_N2_A	proteomic profiling by mass spectrometry	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_control_1A_N2_A.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion;AC=MS:1002416	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=TurboID;AC=XLMOD:02251	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD062557-sample	caenorhabditis elegans	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_control_1B_N2_B	proteomic profiling by mass spectrometry	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_control_1B_N2_B.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion;AC=MS:1002416	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=TurboID;AC=XLMOD:02251	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD062557-sample	caenorhabditis elegans	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_control_1C_N2_C	proteomic profiling by mass spectrometry	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_control_1C_N2_C.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion;AC=MS:1002416	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=TurboID;AC=XLMOD:02251	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD062557-sample	caenorhabditis elegans	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_sample_2A_SS106_WT_A	proteomic profiling by mass spectrometry	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_sample_2A_SS106_WT_A.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion;AC=MS:1002416	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=TurboID;AC=XLMOD:02251	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD062557-sample	caenorhabditis elegans	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_sample_2B_SS106_WT_B	proteomic profiling by mass spectrometry	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_sample_2B_SS106_WT_B.raw	1	5	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion;AC=MS:1002416	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=TurboID;AC=XLMOD:02251	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD062557-sample	caenorhabditis elegans	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_sample_2C_SS106_WT_C	proteomic profiling by mass spectrometry	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_sample_2C_SS106_WT_C.raw	1	6	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion;AC=MS:1002416	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=TurboID;AC=XLMOD:02251	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD062557-sample	caenorhabditis elegans	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_sample_3A_SS107b_3xFG_A	proteomic profiling by mass spectrometry	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_sample_3A_SS107b_3xFG_A.raw	1	7	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion;AC=MS:1002416	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=TurboID;AC=XLMOD:02251	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD062557-sample	caenorhabditis elegans	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_sample_3B_SS107b_3xFG_B	proteomic profiling by mass spectrometry	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_sample_3B_SS107b_3xFG_B.raw	1	8	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion;AC=MS:1002416	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=TurboID;AC=XLMOD:02251	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD062557-sample	caenorhabditis elegans	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_sample_3C_SS107b_3xFG_C	proteomic profiling by mass spectrometry	20220512_E3_RSLC1_Jelenic_Saha_IMBA_ID722_onbead_dig_5per_sample_3C_SS107b_3xFG_C.raw	1	9	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion;AC=MS:1002416	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=TurboID;AC=XLMOD:02251	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
PXD062557-sample	caenorhabditis elegans	not applicable	not applicable	not applicable	1	synthetic	reference	not available	not available	not available	not available	20220729_E2_RSLC2_Jelenic_Saha_IMBA_onbead_try_dig_5per_control_N2_1A	proteomic profiling by mass spectrometry	20220729_E2_RSLC2_Jelenic_Saha_IMBA_onbead_try_dig_5per_control_N2_1A.raw	1	10	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion;AC=MS:1002416	NT=Data-dependent acquisition;AC=PRIDE:0000449	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=HCD;AC=PRIDE:0000590	not available	not available	not available	not available	cross-linking mass spectrometry	NT=TurboID;AC=XLMOD:02251	not available	not available	not available	not available	not available	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0	NT=invertebrates;VV=v1.1.0
