source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[FILL]
20190510_QX2_SeVW_SA_LCC_CSF_sample_108	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_108	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_108.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_109	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_109	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_109.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_11	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_11	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_110	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_110	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_110.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_111	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_111	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_111.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_112	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_112	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_112.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_113	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_113	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_113.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_114	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_114	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_114.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_115	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_115	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_115.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_116	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_116	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_116.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_117	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_117	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_117.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_118	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_118	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_118.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_119	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_119	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_119.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_12	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_120	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_120	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_120.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_121	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_121	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_121.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_122	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_122	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_122.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_123	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_123	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_123.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_124	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_124	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_124.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_125	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_125	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_125.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_126	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_126	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_126.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_127	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_127	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_127.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_128	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_128	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_128.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_129	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_129	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_129.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_13	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_13	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_130	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_130	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_130.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_14	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_14	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_15	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_15	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_16	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_16	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_17	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_17	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_18	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_18	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_19	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_19	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_2	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_20	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_20	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_21	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_21	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
20190510_QX2_SeVW_SA_LCC_CSF_sample_22	Homo sapiens	Cerebrospinal fluid	FILL:disease	FILL:biological replicate	20190510_QX2_SeVW_SA_LCC_CSF_sample_22	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	FILL:cleavage agent details	1	1	20190510_QX2_SeVW_SA_LCC_CSF_sample_22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
