source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
ESC-QE-Sample-H2-2-90min-Anusha-23-02-24	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H2-2-90min-Anusha-23-02-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H2-2-90min-Anusha-23-02-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
ESC-QE-Sample-H1-2-90min-Anusha-23-02-24	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H1-2-90min-Anusha-23-02-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H1-2-90min-Anusha-23-02-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
ESC-QE-Sample-H3-4-90min-Anusha-14-3-24	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H3-4-90min-Anusha-14-3-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H3-4-90min-Anusha-14-3-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
ESC-QE-Sample-H2-1-90min-Anusha-23-02-24	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H2-1-90min-Anusha-23-02-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H2-1-90min-Anusha-23-02-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
ESC-QE-Sample-H3-1-90min-Anusha-14-3-24	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H3-1-90min-Anusha-14-3-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H3-1-90min-Anusha-14-3-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
ESC-QE-Sample-H2-3-90min-Anusha-23-02-24	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H2-3-90min-Anusha-23-02-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H2-3-90min-Anusha-23-02-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
ESC-QE-Sample-H4-3-90min-Anusha-14-3-24	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H4-3-90min-Anusha-14-3-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H4-3-90min-Anusha-14-3-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
ESC-QE-Sample-H3-3-90min-Anusha-14-3-24	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H3-3-90min-Anusha-14-3-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H3-3-90min-Anusha-14-3-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
ESC-QE-Sample-H1-4-90min-Anusha-23-02-24	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H1-4-90min-Anusha-23-02-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H1-4-90min-Anusha-23-02-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
ESC-QE-Sample-H4-2-90min-Anusha-14-3-24	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H4-2-90min-Anusha-14-3-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H4-2-90min-Anusha-14-3-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
ESC-QE-Sample-H1-1-90min-Anusha-23-02-24	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H1-1-90min-Anusha-23-02-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H1-1-90min-Anusha-23-02-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
ESC-QE-Sample-H1-3-90min-Anusha-23-02-24	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H1-3-90min-Anusha-23-02-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H1-3-90min-Anusha-23-02-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
ESC-QE-Sample-H3-2-90min-Anusha-14-3-24	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H3-2-90min-Anusha-14-3-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H3-2-90min-Anusha-14-3-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
ESC-QE-Sample-H2-4-90min-Anusha-23-02-24	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H2-4-90min-Anusha-23-02-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H2-4-90min-Anusha-23-02-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
ESC-QE-Sample-H4-4-90min-Anusha-14-3-24	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H4-4-90min-Anusha-14-3-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H4-4-90min-Anusha-14-3-24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
ESC-QE-Sample-H4-1-90min-Anusha-14-3-24-R	Mus musculus	Brain	not available	not available	1	ESC-QE-Sample-H4-1-90min-Anusha-14-3-24-R	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	ESC-QE-Sample-H4-1-90min-Anusha-14-3-24-R.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
