source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Sample_11	Escherichia coli	not available	not available	1	not available	Assay_11	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond012.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	11	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_12	Escherichia coli	not available	not available	1	not available	Assay_12	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond107.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	12	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_13	Escherichia coli	not available	not available	1	not available	Assay_13	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond110.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	13	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_14	Escherichia coli	not available	not available	1	not available	Assay_14	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond118.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	14	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_15	Escherichia coli	not available	not available	1	not available	Assay_15	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond003.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	15	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_16	Escherichia coli	not available	not available	1	not available	Assay_16	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond104.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	16	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_17	Escherichia coli	not available	not available	1	not available	Assay_17	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond008.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	17	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_18	Escherichia coli	not available	not available	1	not available	Assay_18	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond116.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	18	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_19	Escherichia coli	not available	not available	1	not available	Assay_19	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond111.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	19	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_20	Escherichia coli	not available	not available	1	not available	Assay_20	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond007.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	20	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_21	Escherichia coli	not available	not available	1	not available	Assay_21	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond113.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	21	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_22	Escherichia coli	not available	not available	1	not available	Assay_22	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond103.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	22	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_23	Escherichia coli	not available	not available	1	not available	Assay_23	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond101.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	23	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_24	Escherichia coli	not available	not available	1	not available	Assay_24	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond011.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	24	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_25	Escherichia coli	not available	not available	1	not available	Assay_25	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond013.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	25	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_26	Escherichia coli	not available	not available	1	not available	Assay_26	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond004.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	26	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_27	Escherichia coli	not available	not available	1	not available	Assay_27	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond006.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	27	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_28	Escherichia coli	not available	not available	1	not available	Assay_28	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond102.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	28	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_29	Escherichia coli	not available	not available	1	not available	Assay_29	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond009.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	29	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_30	Escherichia coli	not available	not available	1	not available	Assay_30	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond109.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	30	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_31	Escherichia coli	not available	not available	1	not available	Assay_31	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond005.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	31	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_32	Escherichia coli	not available	not available	1	not available	Assay_32	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond117.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	32	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
Sample_33	Escherichia coli	not available	not available	1	not available	Assay_33	proteomic profiling by mass spectrometry	1	20211216MS231TMqcond106.wiff	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=tripletof 5600;AC=MS:1000932	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	33	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=variable modifications: methionine oxidation, acetylation of protein N termini
