source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
170903_VE1_PM4_ThS_POMPU_160317_03	170903_VE1_PM4_ThS_POMPU_160317_03	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170903_VE1_PM4_ThS_POMPU_160317_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170903_VE1_PM4_ThS_POMPU_160317_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170903_VE1_PM4_ThS_POMPU_160317_04	170903_VE1_PM4_ThS_POMPU_160317_04	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170903_VE1_PM4_ThS_POMPU_160317_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170903_VE1_PM4_ThS_POMPU_160317_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170903_VE1_PM4_ThS_POMPU_160317_08	170903_VE1_PM4_ThS_POMPU_160317_08	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170903_VE1_PM4_ThS_POMPU_160317_08	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170903_VE1_PM4_ThS_POMPU_160317_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170903_VE1_PM4_ThS_POMPU_160317_10	170903_VE1_PM4_ThS_POMPU_160317_10	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170903_VE1_PM4_ThS_POMPU_160317_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170903_VE1_PM4_ThS_POMPU_160317_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170903_VE1_PM4_ThS_POMPU_160317_14	170903_VE1_PM4_ThS_POMPU_160317_14	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170903_VE1_PM4_ThS_POMPU_160317_14	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170903_VE1_PM4_ThS_POMPU_160317_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170903_VE1_PM4_ThS_POMPU_160317_17	170903_VE1_PM4_ThS_POMPU_160317_17	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170903_VE1_PM4_ThS_POMPU_160317_17	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170903_VE1_PM4_ThS_POMPU_160317_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170906_VE1_PM4_ThS_POMPU_160512_03	170906_VE1_PM4_ThS_POMPU_160512_03	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170906_VE1_PM4_ThS_POMPU_160512_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170906_VE1_PM4_ThS_POMPU_160512_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170906_VE1_PM4_ThS_POMPU_160512_16	170906_VE1_PM4_ThS_POMPU_160512_16	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170906_VE1_PM4_ThS_POMPU_160512_16	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170906_VE1_PM4_ThS_POMPU_160512_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170906_VE1_PM4_ThS_POMPU_160512_18	170906_VE1_PM4_ThS_POMPU_160512_18	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170906_VE1_PM4_ThS_POMPU_160512_18	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170906_VE1_PM4_ThS_POMPU_160512_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170906_VE1_PM4_ThS_POMPU_160512_19	170906_VE1_PM4_ThS_POMPU_160512_19	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170906_VE1_PM4_ThS_POMPU_160512_19	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170906_VE1_PM4_ThS_POMPU_160512_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170909_VE1_PM4_ThS_POMPU_160517_03	170909_VE1_PM4_ThS_POMPU_160517_03	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170909_VE1_PM4_ThS_POMPU_160517_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170909_VE1_PM4_ThS_POMPU_160517_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170909_VE1_PM4_ThS_POMPU_160517_04	170909_VE1_PM4_ThS_POMPU_160517_04	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170909_VE1_PM4_ThS_POMPU_160517_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170909_VE1_PM4_ThS_POMPU_160517_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170909_VE1_PM4_ThS_POMPU_160517_12	170909_VE1_PM4_ThS_POMPU_160517_12	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170909_VE1_PM4_ThS_POMPU_160517_12	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170909_VE1_PM4_ThS_POMPU_160517_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170909_VE1_PM4_ThS_POMPU_160517_14	170909_VE1_PM4_ThS_POMPU_160517_14	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170909_VE1_PM4_ThS_POMPU_160517_14	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170909_VE1_PM4_ThS_POMPU_160517_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170909_VE1_PM4_ThS_POMPU_160517_17	170909_VE1_PM4_ThS_POMPU_160517_17	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170909_VE1_PM4_ThS_POMPU_160517_17	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170909_VE1_PM4_ThS_POMPU_160517_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170909_VE1_PM4_ThS_POMPU_160517_20	170909_VE1_PM4_ThS_POMPU_160517_20	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170909_VE1_PM4_ThS_POMPU_160517_20	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170909_VE1_PM4_ThS_POMPU_160517_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170912_VE1_PM4_ThS_POMPU_160503_08	170912_VE1_PM4_ThS_POMPU_160503_08	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170912_VE1_PM4_ThS_POMPU_160503_08	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170912_VE1_PM4_ThS_POMPU_160503_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170912_VE1_PM4_ThS_POMPU_160503_09	170912_VE1_PM4_ThS_POMPU_160503_09	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170912_VE1_PM4_ThS_POMPU_160503_09	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170912_VE1_PM4_ThS_POMPU_160503_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170912_VE1_PM4_ThS_POMPU_160503_10	170912_VE1_PM4_ThS_POMPU_160503_10	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170912_VE1_PM4_ThS_POMPU_160503_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170912_VE1_PM4_ThS_POMPU_160503_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170912_VE1_PM4_ThS_POMPU_160503_11	170912_VE1_PM4_ThS_POMPU_160503_11	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170912_VE1_PM4_ThS_POMPU_160503_11	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170912_VE1_PM4_ThS_POMPU_160503_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170912_VE1_PM4_ThS_POMPU_160503_12	170912_VE1_PM4_ThS_POMPU_160503_12	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2016_spring_bloom	sea water	sea water	7.5, 0.1	not available	not available	not available	marine microbiome	1	170912_VE1_PM4_ThS_POMPU_160503_12	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170912_VE1_PM4_ThS_POMPU_160503_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
