source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
190911_KCN_RAW_BCG_Proteome_1	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_BCG_Proteome_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_BCG_Proteome_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
190911_KCN_RAW_PknG_Phospho_4	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_PknG_Phospho_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_PknG_Phospho_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
190911_KCN_RAW_PknG_Phospho_1	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_PknG_Phospho_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_PknG_Phospho_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
190911_KCN_RAW_PknG_Proteome	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_PknG_Proteome	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_PknG_Proteome.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
190911_KCN_RAW_BCG_Proteome_4	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_BCG_Proteome_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_BCG_Proteome_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
190911_KCN_RAW_PknG_Proteome_2	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_PknG_Proteome_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_PknG_Proteome_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
190911_KCN_RAW_BCG_Phospho_3	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_BCG_Phospho_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_BCG_Phospho_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
190911_KCN_RAW_BCG_Proteome_2	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_BCG_Proteome_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_BCG_Proteome_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
190911_KCN_RAW_BCG_Phospho_2	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_BCG_Phospho_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_BCG_Phospho_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
190911_KCN_RAW_PknG_Phospho_2	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_PknG_Phospho_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_PknG_Phospho_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
190911_KCN_RAW_PknG_Proteome_3	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_PknG_Proteome_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_PknG_Proteome_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
190911_KCN_RAW_BCG_Phospho_1	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_BCG_Phospho_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_BCG_Phospho_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
190911_KCN_RAW_BCG_Phospho_4	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_BCG_Phospho_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_BCG_Phospho_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
190911_KCN_RAW_BCG_Proteome_3	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_BCG_Proteome_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_BCG_Proteome_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
190911_KCN_RAW_PknG_Phospho_3_20190916145501	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_PknG_Phospho_3_20190916145501	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_PknG_Phospho_3_20190916145501.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
190911_KCN_RAW_PknG_Proteome_4	Mycobacterium tuberculosis	Macrophage	1	190911_KCN_RAW_PknG_Proteome_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	190911_KCN_RAW_PknG_Proteome_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Macrophage
