source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
MS216862LUM_Xiphias_Birsoy_HpH_Fraction_05	Homo sapiens	not available	not available	not available	not available	1	MS216862LUM_Xiphias_Birsoy_HpH_Fraction_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS216862LUM_Xiphias_Birsoy_HpH_Fraction_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
MS216862LUM_Xiphias_Birsoy_HpH_Fraction_06	Homo sapiens	not available	not available	not available	not available	1	MS216862LUM_Xiphias_Birsoy_HpH_Fraction_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS216862LUM_Xiphias_Birsoy_HpH_Fraction_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
MS216862LUM_Xiphias_Birsoy_HpH_Fraction_03	Homo sapiens	not available	not available	not available	not available	1	MS216862LUM_Xiphias_Birsoy_HpH_Fraction_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS216862LUM_Xiphias_Birsoy_HpH_Fraction_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
MS206363LUM_Ross_Birsoy_SPS-MS3_TMT_fraction07	Homo sapiens	not available	not available	not available	not available	1	MS206363LUM_Ross_Birsoy_SPS-MS3_TMT_fraction07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS206363LUM_Ross_Birsoy_SPS-MS3_TMT_fraction07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
MS206363LUM_Ross_Birsoy_TMT_SPS-MS3_fraction08	Homo sapiens	not available	not available	not available	not available	1	MS206363LUM_Ross_Birsoy_TMT_SPS-MS3_fraction08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS206363LUM_Ross_Birsoy_TMT_SPS-MS3_fraction08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
MS216862LUM_Xiphias_Birsoy_HpH_Fraction_04	Homo sapiens	not available	not available	not available	not available	1	MS216862LUM_Xiphias_Birsoy_HpH_Fraction_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS216862LUM_Xiphias_Birsoy_HpH_Fraction_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
MS216862LUM_Xiphias_Birsoy_HpH_Fraction_08	Homo sapiens	not available	not available	not available	not available	1	MS216862LUM_Xiphias_Birsoy_HpH_Fraction_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS216862LUM_Xiphias_Birsoy_HpH_Fraction_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
MS206363LUM_Ross_Birsoy_SPS-MS3_TMT_fraction03	Homo sapiens	not available	not available	not available	not available	1	MS206363LUM_Ross_Birsoy_SPS-MS3_TMT_fraction03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS206363LUM_Ross_Birsoy_SPS-MS3_TMT_fraction03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
MS206363LUM_Ross_Birsoy_SPS-MS3_TMT_fraction06	Homo sapiens	not available	not available	not available	not available	1	MS206363LUM_Ross_Birsoy_SPS-MS3_TMT_fraction06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS206363LUM_Ross_Birsoy_SPS-MS3_TMT_fraction06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
MS216862LUM_Xiphias_Birsoy_HpH_Fraction_07	Homo sapiens	not available	not available	not available	not available	1	MS216862LUM_Xiphias_Birsoy_HpH_Fraction_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS216862LUM_Xiphias_Birsoy_HpH_Fraction_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
