source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
UF_GC-dM-48-3_3hour_5uL_FAIMS3CV_IonOpticks_21	Arabidopsis thaliana	Not available	1	UF_GC-dM-48-3_3hour_5uL_FAIMS3CV_IonOpticks_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-dM-48-3_3hour_5uL_FAIMS3CV_IonOpticks_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
UF_GC-WM-48-3_3hour_5uL_FAIMS3CV_IonOpticks_11	Arabidopsis thaliana	Not available	1	UF_GC-WM-48-3_3hour_5uL_FAIMS3CV_IonOpticks_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-WM-48-3_3hour_5uL_FAIMS3CV_IonOpticks_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
UF_GC-WM-48-1_3hour_5uL_FAIMS3CV_IonOpticks_09	Arabidopsis thaliana	Not available	1	UF_GC-WM-48-1_3hour_5uL_FAIMS3CV_IonOpticks_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-WM-48-1_3hour_5uL_FAIMS3CV_IonOpticks_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
UF_GC-WM-48-4_3hour_5uL_FAIMS3CV_IonOpticks_12	Arabidopsis thaliana	Not available	1	UF_GC-WM-48-4_3hour_5uL_FAIMS3CV_IonOpticks_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-WM-48-4_3hour_5uL_FAIMS3CV_IonOpticks_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
UF_GC-WP-48-3_3hour_5uL_FAIMS3CV_IonOpticks_16	Arabidopsis thaliana	Not available	1	UF_GC-WP-48-3_3hour_5uL_FAIMS3CV_IonOpticks_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-WP-48-3_3hour_5uL_FAIMS3CV_IonOpticks_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
UF_GC-dP-48-4_3hour_5uL_FAIMS3CV_IonOpticks_27	Arabidopsis thaliana	Not available	1	UF_GC-dP-48-4_3hour_5uL_FAIMS3CV_IonOpticks_27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-dP-48-4_3hour_5uL_FAIMS3CV_IonOpticks_27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
UF_GC-WP-48-4_3hour_5uL_FAIMS3CV_IonOpticks_17	Arabidopsis thaliana	Not available	1	UF_GC-WP-48-4_3hour_5uL_FAIMS3CV_IonOpticks_17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-WP-48-4_3hour_5uL_FAIMS3CV_IonOpticks_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
UF_GC-WP-48-1_3hour_5uL_FAIMS3CV_IonOpticks_14	Arabidopsis thaliana	Not available	1	UF_GC-WP-48-1_3hour_5uL_FAIMS3CV_IonOpticks_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-WP-48-1_3hour_5uL_FAIMS3CV_IonOpticks_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
UF_GC-dM-48-1_3hour_5uL_FAIMS3CV_IonOpticks_19	Arabidopsis thaliana	Not available	1	UF_GC-dM-48-1_3hour_5uL_FAIMS3CV_IonOpticks_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-dM-48-1_3hour_5uL_FAIMS3CV_IonOpticks_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
UF_GC-dP-48-1_3hour_5uL_FAIMS3CV_IonOpticks_24	Arabidopsis thaliana	Not available	1	UF_GC-dP-48-1_3hour_5uL_FAIMS3CV_IonOpticks_24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-dP-48-1_3hour_5uL_FAIMS3CV_IonOpticks_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
UF_GC-dM-48-2_3hour_5uL_FAIMS3CV_IonOpticks_20	Arabidopsis thaliana	Not available	1	UF_GC-dM-48-2_3hour_5uL_FAIMS3CV_IonOpticks_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-dM-48-2_3hour_5uL_FAIMS3CV_IonOpticks_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
UF_GC-dP-48-3_3hour_5uL_FAIMS3CV_IonOpticks_26	Arabidopsis thaliana	Not available	1	UF_GC-dP-48-3_3hour_5uL_FAIMS3CV_IonOpticks_26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-dP-48-3_3hour_5uL_FAIMS3CV_IonOpticks_26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
UF_GC-dP-48-2_3hour_5uL_FAIMS3CV_IonOpticks_25	Arabidopsis thaliana	Not available	1	UF_GC-dP-48-2_3hour_5uL_FAIMS3CV_IonOpticks_25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-dP-48-2_3hour_5uL_FAIMS3CV_IonOpticks_25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
UF_GC-WM-48-2_3hour_5uL_FAIMS3CV_IonOpticks_10	Arabidopsis thaliana	Not available	1	UF_GC-WM-48-2_3hour_5uL_FAIMS3CV_IonOpticks_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-WM-48-2_3hour_5uL_FAIMS3CV_IonOpticks_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
UF_GC-dM-48-4_3hour_5uL_FAIMS3CV_IonOpticks_22	Arabidopsis thaliana	Not available	1	UF_GC-dM-48-4_3hour_5uL_FAIMS3CV_IonOpticks_22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-dM-48-4_3hour_5uL_FAIMS3CV_IonOpticks_22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
UF_GC-WP-48-2_3hour_5uL_FAIMS3CV_IonOpticks_15	Arabidopsis thaliana	Not available	1	UF_GC-WP-48-2_3hour_5uL_FAIMS3CV_IonOpticks_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	UF_GC-WP-48-2_3hour_5uL_FAIMS3CV_IonOpticks_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
