source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20190424_017_S184043_32_cell_HK83hcp_JP2_test	20190424_017_S184043_32_cell_HK83hcp_JP2_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_017_S184043_32_cell_HK83hcp_JP2_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_017_S184043_32_cell_HK83hcp_JP2_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_019_S184044_33_cell_HK83hcp_JP2_test	20190424_019_S184044_33_cell_HK83hcp_JP2_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_019_S184044_33_cell_HK83hcp_JP2_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_019_S184044_33_cell_HK83hcp_JP2_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_020_S184046_35_cell_HK83hcp_JP2_test	20190424_020_S184046_35_cell_HK83hcp_JP2_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_020_S184046_35_cell_HK83hcp_JP2_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_020_S184046_35_cell_HK83hcp_JP2_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_022_S184015_4_cell_test	20190424_022_S184015_4_cell_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_022_S184015_4_cell_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_022_S184015_4_cell_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_023_S184049_38_cell_HK83tele_JP2_test	20190424_023_S184049_38_cell_HK83tele_JP2_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_023_S184049_38_cell_HK83tele_JP2_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_023_S184049_38_cell_HK83tele_JP2_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_025_S184032_21_cell_JP2_test	20190424_025_S184032_21_cell_JP2_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_025_S184032_21_cell_JP2_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_025_S184032_21_cell_JP2_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_027_S184014_3_cell_test	20190424_027_S184014_3_cell_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_027_S184014_3_cell_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_027_S184014_3_cell_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_028_S184020_9_cell_HK83wt_test	20190424_028_S184020_9_cell_HK83wt_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_028_S184020_9_cell_HK83wt_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_028_S184020_9_cell_HK83wt_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_029_S184051_40_cell_HK83tele_JP2_test	20190424_029_S184051_40_cell_HK83tele_JP2_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_029_S184051_40_cell_HK83tele_JP2_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_029_S184051_40_cell_HK83tele_JP2_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_030_S184034_23_cell_JP2_test	20190424_030_S184034_23_cell_JP2_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_030_S184034_23_cell_JP2_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_030_S184034_23_cell_JP2_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_032_S184019_8_cell_HK83wt_test	20190424_032_S184019_8_cell_HK83wt_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_032_S184019_8_cell_HK83wt_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_032_S184019_8_cell_HK83wt_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_033_S184029_18_cell_HK83wt_JP2_test	20190424_033_S184029_18_cell_HK83wt_JP2_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_033_S184029_18_cell_HK83wt_JP2_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_033_S184029_18_cell_HK83wt_JP2_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_034_S184045_34_cell_HK83hcp_JP2_test	20190424_034_S184045_34_cell_HK83hcp_JP2_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_034_S184045_34_cell_HK83hcp_JP2_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_034_S184045_34_cell_HK83hcp_JP2_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_035_S184035_24_cell_JP2_test	20190424_035_S184035_24_cell_JP2_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_035_S184035_24_cell_JP2_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_035_S184035_24_cell_JP2_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_042_S184050_39_cell_HK83tele_JP2_test	20190424_042_S184050_39_cell_HK83tele_JP2_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_042_S184050_39_cell_HK83tele_JP2_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_042_S184050_39_cell_HK83tele_JP2_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_043_S184054_43_cell_HK83tele_test	20190424_043_S184054_43_cell_HK83tele_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_043_S184054_43_cell_HK83tele_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_043_S184054_43_cell_HK83tele_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_047_S184023_12_cell_HK83wt_test	20190424_047_S184023_12_cell_HK83wt_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_047_S184023_12_cell_HK83wt_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_047_S184023_12_cell_HK83wt_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_049_S184031_20_cell_JP2_test	20190424_049_S184031_20_cell_JP2_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_049_S184031_20_cell_JP2_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_049_S184031_20_cell_JP2_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_050_S184058_47_cell_HK83tele_test	20190424_050_S184058_47_cell_HK83tele_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_050_S184058_47_cell_HK83tele_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_050_S184058_47_cell_HK83tele_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_052_S184018_7_cell_HK83wt_test	20190424_052_S184018_7_cell_HK83wt_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_052_S184018_7_cell_HK83wt_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_052_S184018_7_cell_HK83wt_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_053_S184017_6_cell_test	20190424_053_S184017_6_cell_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_053_S184017_6_cell_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_053_S184017_6_cell_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_054_S184025_14_cell_HK83wt_JP2_test	20190424_054_S184025_14_cell_HK83wt_JP2_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_054_S184025_14_cell_HK83wt_JP2_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_054_S184025_14_cell_HK83wt_JP2_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_055_S184047_36_cell_HK83hcp_JP2_test	20190424_055_S184047_36_cell_HK83hcp_JP2_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_055_S184047_36_cell_HK83hcp_JP2_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_055_S184047_36_cell_HK83hcp_JP2_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
20190424_057_S184039_28_cell_HK83hcp_test	20190424_057_S184039_28_cell_HK83hcp_test	Homo sapiens	Cell culture	not applicable	not available	A._aphrophilus_uses_a_type_VI_secretion_system_to_modify_epithelial_cell_responses_to_highly_leukotoxic_A._actinomycetemcomitans	Cell culture	Cell culture	not available	not available	not available	not available	1	20190424_057_S184039_28_cell_HK83hcp_test	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20190424_057_S184039_28_cell_HK83hcp_test.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cell culture
