source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_09	Mus musculus	Kidney	not available	not available	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Kidney
20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_16	Mus musculus	Kidney	not available	not available	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Kidney
20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_06	Mus musculus	Kidney	not available	not available	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Kidney
20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_08	Mus musculus	Kidney	not available	not available	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Kidney
20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_11	Mus musculus	Kidney	not available	not available	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Kidney
20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_03	Mus musculus	Kidney	not available	not available	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Kidney
20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_04	Mus musculus	Kidney	not available	not available	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Kidney
20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_05	Mus musculus	Kidney	not available	not available	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Kidney
20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_12	Mus musculus	Kidney	not available	not available	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Kidney
20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_02	Mus musculus	Kidney	not available	not available	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20170315_Q1_AWH_ColID_319_ProjID_456_Benzing_sample_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Kidney
