source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Ecoli_106RNC_2	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	LS_1_106RNC_2.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_58RNC	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	HS_FL_58RNC.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_37RNC_1	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	LS_1_37_RNC_1.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_64RNC_3	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	LS_1_64RNC_3.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_58RNC_1	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	LS_FL_58RNC_1.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_38RNC_1	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	LS_FL_38RNC_1.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_28RNC_1	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	LS_FL_28RNC_1.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_106RNCdeltaTF_2	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	HS_1_106RNCdeltaTF_2.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_126RNC_3	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	LS_1_126RNC_3.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_40aaLinkerRNC_2	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	LS_40aaLinkerRNC_2.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_64RNC	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	HS_1_64RNC.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_38RNC	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	HS_FL_38RNC.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_37RNC_3	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	LS_1_37_RNC_3.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_64RNC_2	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	LS_1_64RNC_2.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_126RNCdeltaTF_1	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	1	HS_1_126RNCdeltaTF_1.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
