source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
14_SCC-FAK-null-IgG-1	Mus musculus	Squamous cell of epidermis	not available	not available	1	14_SCC-FAK-null-IgG-1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	14_SCC-FAK-null-IgG-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Squamous cell of epidermis
10_SCC-FAK-null-Ambra1-1	Mus musculus	Squamous cell of epidermis	not available	not available	1	10_SCC-FAK-null-Ambra1-1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	10_SCC-FAK-null-Ambra1-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Squamous cell of epidermis
03_SCC-FAK-WT-Ambra1-2	Mus musculus	Squamous cell of epidermis	not available	not available	1	03_SCC-FAK-WT-Ambra1-2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	03_SCC-FAK-WT-Ambra1-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Squamous cell of epidermis
04_SCC-FAK-WT-Ambra1-3	Mus musculus	Squamous cell of epidermis	not available	not available	1	04_SCC-FAK-WT-Ambra1-3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	04_SCC-FAK-WT-Ambra1-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Squamous cell of epidermis
11_SCC-FAK-null-Ambra1-2	Mus musculus	Squamous cell of epidermis	not available	not available	1	11_SCC-FAK-null-Ambra1-2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	11_SCC-FAK-null-Ambra1-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Squamous cell of epidermis
02_SCC-FAK-WT-Ambra1-1_170515102008	Mus musculus	Squamous cell of epidermis	not available	not available	1	02_SCC-FAK-WT-Ambra1-1_170515102008	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	02_SCC-FAK-WT-Ambra1-1_170515102008.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Squamous cell of epidermis
08_SCC-FAK-WT-IgG-3	Mus musculus	Squamous cell of epidermis	not available	not available	1	08_SCC-FAK-WT-IgG-3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	08_SCC-FAK-WT-IgG-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Squamous cell of epidermis
15_SCC-FAK-null-IgG-2	Mus musculus	Squamous cell of epidermis	not available	not available	1	15_SCC-FAK-null-IgG-2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	15_SCC-FAK-null-IgG-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Squamous cell of epidermis
16_SCC-FAK-null-IgG-3	Mus musculus	Squamous cell of epidermis	not available	not available	1	16_SCC-FAK-null-IgG-3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	16_SCC-FAK-null-IgG-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Squamous cell of epidermis
06_SCC-FAK-WT-IgG-1	Mus musculus	Squamous cell of epidermis	not available	not available	1	06_SCC-FAK-WT-IgG-1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	06_SCC-FAK-WT-IgG-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Squamous cell of epidermis
