source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
PHAXRNASE_141201_1_E150113_c12orf45HNTG_B02	Homo sapiens	not available	not available	not available	not available	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
PHAXRNASE_141201_1_E150113_c12orf45HNTG_B07	Homo sapiens	not available	not available	not available	not available	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
PHAXRNASE_141201_1_E150113_c12orf45HNTG_B08	Homo sapiens	not available	not available	not available	not available	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
PHAXRNASE_141201_1_E150113_c12orf45HNTG_B04	Homo sapiens	not available	not available	not available	not available	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
PHAXRNASE_141201_1_E150113_c12orf45HNTG_B11	Homo sapiens	not available	not available	not available	not available	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
PHAXRNASE_141201_1_E150113_c12orf45HNTG_B03	Homo sapiens	not available	not available	not available	not available	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
PHAXRNASE_141201_1_E150113_c12orf45HNTG_B10	Homo sapiens	not available	not available	not available	not available	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
PHAXRNASE_141201_1_E150113_c12orf45HNTG_B12	Homo sapiens	not available	not available	not available	not available	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
PHAXRNASE_141201_1_E150113_c12orf45HNTG_B01	Homo sapiens	not available	not available	not available	not available	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
PHAXRNASE_141201_1_E150113_c12orf45HNTG_B06	Homo sapiens	not available	not available	not available	not available	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	PHAXRNASE_141201_1_E150113_c12orf45HNTG_B06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	not available
