source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Fusion_20220908_ZKnan_TMT10plex_frac_06	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
Fusion_20220908_ZKnan_TMT10plex_frac_02	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
Fusion_20220908_ZKnan_TMT10plex_frac_12	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
Fusion_20220908_ZKnan_TMT10plex_frac_13	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
Fusion_20220908_ZKnan_TMT10plex_frac_11	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
Fusion_20220908_ZKnan_TMT10plex_frac_09	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
Fusion_20220908_ZKnan_TMT10plex_frac_03	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
Fusion_20220908_ZKnan_TMT10plex_frac_15	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
Fusion_20220908_ZKnan_TMT10plex_frac_14	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
Fusion_20220908_ZKnan_TMT10plex_frac_01	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
Fusion_20220908_ZKnan_TMT10plex_frac_08	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
Fusion_20220908_ZKnan_TMT10plex_frac_05	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
Fusion_20220908_ZKnan_TMT10plex_frac_10	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
Fusion_20220908_ZKnan_TMT10plex_frac_07	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
Fusion_20220908_ZKnan_TMT10plex_frac_16	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
Fusion_20220908_ZKnan_TMT10plex_frac_04	Rattus norvegicus	Not available	not available	not available	1	Fusion_20220908_ZKnan_TMT10plex_frac_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Fusion_20220908_ZKnan_TMT10plex_frac_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Not available
