source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[biological replicate]	characteristics[compound]	characteristics[pooled sample]	assay name	technology type	comment [fractionation method]	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	comment[data acquisition]	comment[instrument_id]	comment[gradient length]	comment[gradient flow-rate]	comment[analytical_column]	comment[trap_column]	factor value[factor]
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 11	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	77	CK_P2109_111.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	22min	100nl/min	ES901	not available	ES901_22min-100nl_P2109_109-111
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 12	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	75	CK_P2109_109.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	22min	100nl/min	ES901	not available	ES901_22min-100nl_P2109_109-111
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 13	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	76	CK_P2109_110.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	22min	100nl/min	ES901	not available	ES901_22min-100nl_P2109_109-111
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 14	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	89	CK_P2110_129.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	350nl/min	ES902	164946	ES902trap_45min-350nl_P2110_128-130
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 15	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	90	CK_P2110_130.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	350nl/min	ES902	164946	ES902trap_45min-350nl_P2110_128-130
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 16	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	88	CK_P2110_128.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	350nl/min	ES902	164946	ES902trap_45min-350nl_P2110_128-130
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 17	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	25	CK_M2110_215.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	45min	350nl/min	ES901	not available	ES901_45min-350nl_M2110_215-217
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 18	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	26	CK_M2110_216.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	45min	350nl/min	ES901	not available	ES901_45min-350nl_M2110_215-217
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 19	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	27	CK_M2110_217.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	45min	350nl/min	ES901	not available	ES901_45min-350nl_M2110_215-217
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 20	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	17	CK_M2110_204.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	33min	350nl/min	ES901	not available	ES901_33min-350nl_M2110_203-205
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 21	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	18	CK_M2110_205.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	33min	350nl/min	ES901	not available	ES901_33min-350nl_M2110_203-205
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 22	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	16	CK_M2110_203.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Minverva	33min	350nl/min	ES901	not available	ES901_33min-350nl_M2110_203-205
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 23	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	71	CK_P2109_103.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	22min	250nl/min	ES901	not available	ES901_22min-250nl_P2109_101-103
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 24	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	70	CK_P2109_102.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	22min	250nl/min	ES901	not available	ES901_22min-250nl_P2109_101-103
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 25	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	69	CK_P2109_101.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	22min	250nl/min	ES901	not available	ES901_22min-250nl_P2109_101-103
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 26	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	63	CK_P2109_055.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	350nl/min	ES902	164946	ES902trap_68min-350nl_P2109_055-057
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 27	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	65	CK_P2109_057.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	350nl/min	ES902	164946	ES902trap_68min-350nl_P2109_055-057
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 28	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	64	CK_P2109_056.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	68min	350nl/min	ES902	164946	ES902trap_68min-350nl_P2109_055-057
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 29	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	104	CK_P2111_022.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	120min	350nl/min	ES903	not available	ES903_120min-350nl_P2111_020-022
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 30	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	102	CK_P2111_020.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	120min	350nl/min	ES903	not available	ES903_120min-350nl_P2111_020-022
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 31	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	103	CK_P2111_021.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	120min	350nl/min	ES903	not available	ES903_120min-350nl_P2111_020-022
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 32	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	106	CK_P2111_029.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	350nl/min	ES902	not available	ES902_45min-350nl_P2111_028-030
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 33	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	105	CK_P2111_028.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	350nl/min	ES902	not available	ES902_45min-350nl_P2111_028-030
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 34	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	107	CK_P2111_030.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	45min	350nl/min	ES902	not available	ES902_45min-350nl_P2111_028-030
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 35	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	28	CK_P2006_078.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES803	164946	ES803trap_90min-350nl_P2006_078-079
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 36	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	30	CK_P2006_080.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES803	164946	ES803trap_90min-350nl_P2006_078-079
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 37	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	29	CK_P2006_079.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	90min	350nl/min	ES803	164946	ES803trap_90min-350nl_P2006_078-079
PromegaYeastDigest_V7461_500ng	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	not applicable	not available	1	None	not pooled	run 38	proteomic profiling by mass spectrometer	not fractioned	Data-independent acquisition	AC=MS:1002877;NT= Q Exactive HF-X	AC=MS:1002038;NT=label free sample	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	43	CK_P2109_021.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	AC=PRIDE:0000447;NT= SWATH MS	Pythia	33min	425nl/min	ES901	not available	ES901_33min-425nl_P2109_021-023
