source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[biological replicate]	material type	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism]
PXD015111-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 1	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Ds_180918_GlufibQuant_WT3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015111/Ds_180918_GlufibQuant_WT3.raw	1	1	NT=label free sample;AC=MS:1002038	NT=Q exactive hf;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD015111-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 2	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	DS_140818_WT_Rep4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015111/DS_140818_WT_Rep4.raw	2	1	NT=label free sample;AC=MS:1002038	NT=Q exactive hf;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD015111-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 3	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	DS_140818_KO_Rep4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015111/DS_140818_KO_Rep4.raw	3	1	NT=label free sample;AC=MS:1002038	NT=Q exactive hf;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD015111-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 4	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	DS_Pdu_QconCAT_test_1uL_1h.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015111/DS_Pdu_QconCAT_test_1uL_1h.raw	4	1	NT=label free sample;AC=MS:1002038	NT=Q exactive hf;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD015111-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 5	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	DS_140818_KO_Rep3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015111/DS_140818_KO_Rep3.raw	5	1	NT=label free sample;AC=MS:1002038	NT=Q exactive hf;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD015111-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 6	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	DS_PduQconCAT.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015111/DS_PduQconCAT.raw	6	1	NT=label free sample;AC=MS:1002038	NT=Q exactive hf;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD015111-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 7	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	DS_140818_KO_Rep1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015111/DS_140818_KO_Rep1.raw	7	1	NT=label free sample;AC=MS:1002038	NT=Q exactive hf;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD015111-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 8	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Ds_180918_GlufibQuant_KO1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015111/Ds_180918_GlufibQuant_KO1.raw	8	1	NT=label free sample;AC=MS:1002038	NT=Q exactive hf;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD015111-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 9	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Ds_180918_GlufibQuant_KO3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015111/Ds_180918_GlufibQuant_KO3.raw	9	1	NT=label free sample;AC=MS:1002038	NT=Q exactive hf;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD015111-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 10	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Ds_180918_GlufibQuant_WT4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/05/PXD015111/Ds_180918_GlufibQuant_WT4.raw	10	1	NT=label free sample;AC=MS:1002038	NT=Q exactive hf;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
