source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
24NP01770006_GA6_1_17931.d.zip	24NP01770006_GA6_1_17931.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770006_GA6_1_17931.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770006_GA6_1_17931.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770007_GA7_1_17932.d.zip	24NP01770007_GA7_1_17932.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770007_GA7_1_17932.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770007_GA7_1_17932.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770008_GA8_1_17933.d.zip	24NP01770008_GA8_1_17933.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770008_GA8_1_17933.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770008_GA8_1_17933.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770009_GA9_1_17948.d.zip	24NP01770009_GA9_1_17948.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770009_GA9_1_17948.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770009_GA9_1_17948.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770010_GA10_1_17949.d.zip	24NP01770010_GA10_1_17949.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770010_GA10_1_17949.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770010_GA10_1_17949.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770011_GA11_1_18243.d.zip	24NP01770011_GA11_1_18243.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770011_GA11_1_18243.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770011_GA11_1_18243.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770012_GA12_1_17952.d.zip	24NP01770012_GA12_1_17952.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770012_GA12_1_17952.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770012_GA12_1_17952.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770013_GB1_1_17953.d.zip	24NP01770013_GB1_1_17953.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770013_GB1_1_17953.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770013_GB1_1_17953.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770014_GB2_1_17954.d.zip	24NP01770014_GB2_1_17954.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770014_GB2_1_17954.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770014_GB2_1_17954.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770015_GB3_1_17955.d.zip	24NP01770015_GB3_1_17955.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770015_GB3_1_17955.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770015_GB3_1_17955.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770016_GB4_1_17956.d.zip	24NP01770016_GB4_1_17956.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770016_GB4_1_17956.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770016_GB4_1_17956.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770017_RE7_1_18256.d.zip	24NP01770017_RE7_1_18256.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770017_RE7_1_18256.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770017_RE7_1_18256.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770018_GB6_1_17958.d.zip	24NP01770018_GB6_1_17958.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770018_GB6_1_17958.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770018_GB6_1_17958.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770019_GB7_1_17959.d.zip	24NP01770019_GB7_1_17959.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770019_GB7_1_17959.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770019_GB7_1_17959.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770020_GB8_1_17960.d.zip	24NP01770020_GB8_1_17960.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770020_GB8_1_17960.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770020_GB8_1_17960.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770021_GB9_1_17963.d.zip	24NP01770021_GB9_1_17963.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770021_GB9_1_17963.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770021_GB9_1_17963.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770022_GB10_1_17964.d.zip	24NP01770022_GB10_1_17964.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770022_GB10_1_17964.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770022_GB10_1_17964.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770023_GB11_1_17965.d.zip	24NP01770023_GB11_1_17965.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770023_GB11_1_17965.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770023_GB11_1_17965.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770024_GB12_1_17966.d.zip	24NP01770024_GB12_1_17966.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770024_GB12_1_17966.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770024_GB12_1_17966.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770025_GC1_1_17967.d.zip	24NP01770025_GC1_1_17967.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770025_GC1_1_17967.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770025_GC1_1_17967.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770026_GC2_1_17999.d.zip	24NP01770026_GC2_1_17999.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770026_GC2_1_17999.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770026_GC2_1_17999.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770027_GC3_1_18000.d.zip	24NP01770027_GC3_1_18000.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770027_GC3_1_18000.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770027_GC3_1_18000.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770028_GC4_1_18002.d.zip	24NP01770028_GC4_1_18002.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770028_GC4_1_18002.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770028_GC4_1_18002.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770029_GC5_1_18003.d.zip	24NP01770029_GC5_1_18003.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770029_GC5_1_18003.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770029_GC5_1_18003.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770030_GC6_1_18004.d.zip	24NP01770030_GC6_1_18004.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770030_GC6_1_18004.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770030_GC6_1_18004.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770031_GC7_1_18009.d.zip	24NP01770031_GC7_1_18009.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770031_GC7_1_18009.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770031_GC7_1_18009.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
24NP01770032_GC8_1_18010.d.zip	24NP01770032_GC8_1_18010.d.zip	human gut metagenome	feces	not applicable	not available	Gut_metaproteomics_reveals_activated_arginine_catabolism_and_impaired_arginine_biosynthesis_in_systemic_lupus_erythematosus	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	24NP01770032_GC8_1_18010.d.zip	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	24NP01770032_GC8_1_18010.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
