source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
100L.idXML	100L.idXML	Anaerobic digester metagenome	not available	not applicable	not available	Identification_of_TBBPA-degraders_in_anaerobic_bioreactor_at_environmentally_relevant_concentrations_by_combined_protein-based_stable_isotope_probing_and_metagenomics	not available	not available	not available	not available	not available	not available	1	100L.idXML	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	100L.idXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
100L	100L	Anaerobic digester metagenome	not available	not applicable	not available	Identification_of_TBBPA-degraders_in_anaerobic_bioreactor_at_environmentally_relevant_concentrations_by_combined_protein-based_stable_isotope_probing_and_metagenomics	not available	not available	not available	not available	not available	not available	1	100L	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	100L.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
100L_WVM_JLN_IKEBA	100L_WVM_JLN_IKEBA	Anaerobic digester metagenome	not available	not applicable	not available	Identification_of_TBBPA-degraders_in_anaerobic_bioreactor_at_environmentally_relevant_concentrations_by_combined_protein-based_stable_isotope_probing_and_metagenomics	not available	not available	not available	not available	not available	not available	1	100L_WVM_JLN_IKEBA	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	100L_WVM_JLN_IKEBA.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
50L.idXML	50L.idXML	Anaerobic digester metagenome	not available	not applicable	not available	Identification_of_TBBPA-degraders_in_anaerobic_bioreactor_at_environmentally_relevant_concentrations_by_combined_protein-based_stable_isotope_probing_and_metagenomics	not available	not available	not available	not available	not available	not available	1	50L.idXML	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	50L.idXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
50L	50L	Anaerobic digester metagenome	not available	not applicable	not available	Identification_of_TBBPA-degraders_in_anaerobic_bioreactor_at_environmentally_relevant_concentrations_by_combined_protein-based_stable_isotope_probing_and_metagenomics	not available	not available	not available	not available	not available	not available	1	50L	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	50L.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
50L_WVM_JLN_IKEBA	50L_WVM_JLN_IKEBA	Anaerobic digester metagenome	not available	not applicable	not available	Identification_of_TBBPA-degraders_in_anaerobic_bioreactor_at_environmentally_relevant_concentrations_by_combined_protein-based_stable_isotope_probing_and_metagenomics	not available	not available	not available	not available	not available	not available	1	50L_WVM_JLN_IKEBA	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	50L_WVM_JLN_IKEBA.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
75L.idXML	75L.idXML	Anaerobic digester metagenome	not available	not applicable	not available	Identification_of_TBBPA-degraders_in_anaerobic_bioreactor_at_environmentally_relevant_concentrations_by_combined_protein-based_stable_isotope_probing_and_metagenomics	not available	not available	not available	not available	not available	not available	1	75L.idXML	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	75L.idXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
75L	75L	Anaerobic digester metagenome	not available	not applicable	not available	Identification_of_TBBPA-degraders_in_anaerobic_bioreactor_at_environmentally_relevant_concentrations_by_combined_protein-based_stable_isotope_probing_and_metagenomics	not available	not available	not available	not available	not available	not available	1	75L	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	75L.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
75L_WVM_JLN_IKEBA	75L_WVM_JLN_IKEBA	Anaerobic digester metagenome	not available	not applicable	not available	Identification_of_TBBPA-degraders_in_anaerobic_bioreactor_at_environmentally_relevant_concentrations_by_combined_protein-based_stable_isotope_probing_and_metagenomics	not available	not available	not available	not available	not available	not available	1	75L_WVM_JLN_IKEBA	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	75L_WVM_JLN_IKEBA.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
B.idXML	B.idXML	Anaerobic digester metagenome	not available	not applicable	not available	Identification_of_TBBPA-degraders_in_anaerobic_bioreactor_at_environmentally_relevant_concentrations_by_combined_protein-based_stable_isotope_probing_and_metagenomics	not available	not available	not available	not available	not available	not available	1	B.idXML	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	not applicable	not available	1	1	B.idXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
