source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Ecoli_ImpRep2	Escherichia coli	cell	not applicable	2	not applicable	Ecoli_ImpRep2	proteomic profiling by mass spectrometry	1	Ecoli_ImpRep2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation (HCD)	not available	not available	NT=cysteine carbamidomethylation; NT=oxidation of methionine; NT=N-acetylation of protein
Ecoli_CefRep2	Escherichia coli	cell	not applicable	2	not applicable	Ecoli_CefRep2	proteomic profiling by mass spectrometry	1	Ecoli_CefRep2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation (HCD)	not available	not available	NT=cysteine carbamidomethylation; NT=oxidation of methionine; NT=N-acetylation of protein
Ecoli_cipRep2	Escherichia coli	cell	not applicable	2	not applicable	Ecoli_cipRep2	proteomic profiling by mass spectrometry	1	Ecoli_cipRep2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation (HCD)	not available	not available	NT=cysteine carbamidomethylation; NT=oxidation of methionine; NT=N-acetylation of protein
Ecoli_CefRep1	Escherichia coli	cell	not applicable	1	not applicable	Ecoli_CefRep1	proteomic profiling by mass spectrometry	1	Ecoli_CefRep1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation (HCD)	not available	not available	NT=cysteine carbamidomethylation; NT=oxidation of methionine; NT=N-acetylation of protein
Ecoli_CipRep1	Escherichia coli	cell	not applicable	1	not applicable	Ecoli_CipRep1	proteomic profiling by mass spectrometry	1	Ecoli_CipRep1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation (HCD)	not available	not available	NT=cysteine carbamidomethylation; NT=oxidation of methionine; NT=N-acetylation of protein
Ecoli_ContRep1	Escherichia coli	cell	not applicable	1	not applicable	Ecoli_ContRep1	proteomic profiling by mass spectrometry	1	Ecoli_ContRep1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation (HCD)	not available	not available	NT=cysteine carbamidomethylation; NT=oxidation of methionine; NT=N-acetylation of protein
Ecoli_ImpRep1	Escherichia coli	cell	not applicable	1	not applicable	Ecoli_ImpRep1	proteomic profiling by mass spectrometry	1	Ecoli_ImpRep1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation (HCD)	not available	not available	NT=cysteine carbamidomethylation; NT=oxidation of methionine; NT=N-acetylation of protein
Ecoli_AmpRep2	Escherichia coli	cell	not applicable	2	not applicable	Ecoli_AmpRep2	proteomic profiling by mass spectrometry	1	Ecoli_AmpRep2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation (HCD)	not available	not available	NT=cysteine carbamidomethylation; NT=oxidation of methionine; NT=N-acetylation of protein
Ecoli_CefRep3	Escherichia coli	cell	not applicable	3	not applicable	Ecoli_CefRep3	proteomic profiling by mass spectrometry	1	Ecoli_CefRep3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation (HCD)	not available	not available	NT=cysteine carbamidomethylation; NT=oxidation of methionine; NT=N-acetylation of protein
Ecoli_AmpRep1	Escherichia coli	cell	not applicable	1	not applicable	Ecoli_AmpRep1	proteomic profiling by mass spectrometry	1	Ecoli_AmpRep1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation (HCD)	not available	not available	NT=cysteine carbamidomethylation; NT=oxidation of methionine; NT=N-acetylation of protein
Ecoli_ContRep2	Escherichia coli	cell	not applicable	2	not applicable	Ecoli_ContRep2	proteomic profiling by mass spectrometry	1	Ecoli_ContRep2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation (HCD)	not available	not available	NT=cysteine carbamidomethylation; NT=oxidation of methionine; NT=N-acetylation of protein
Ecoli_cipRep3	Escherichia coli	cell	not applicable	3	not applicable	Ecoli_cipRep3	proteomic profiling by mass spectrometry	1	Ecoli_cipRep3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation (HCD)	not available	not available	NT=cysteine carbamidomethylation; NT=oxidation of methionine; NT=N-acetylation of protein
Ecoli_ContRep3	Escherichia coli	cell	not applicable	3	not applicable	Ecoli_ContRep3	proteomic profiling by mass spectrometry	1	Ecoli_ContRep3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation (HCD)	not available	not available	NT=cysteine carbamidomethylation; NT=oxidation of methionine; NT=N-acetylation of protein
Ecoli_ImpRep3	Escherichia coli	cell	not applicable	3	not applicable	Ecoli_ImpRep3	proteomic profiling by mass spectrometry	1	Ecoli_ImpRep3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation (HCD)	not available	not available	NT=cysteine carbamidomethylation; NT=oxidation of methionine; NT=N-acetylation of protein
Ecoli_AmpRep3	Escherichia coli	cell	not applicable	3	not applicable	Ecoli_AmpRep3	proteomic profiling by mass spectrometry	1	Ecoli_AmpRep3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation (HCD)	not available	not available	NT=cysteine carbamidomethylation; NT=oxidation of methionine; NT=N-acetylation of protein
