source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
F133830.dat	F133830.dat	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	F133830.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F133830.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
F133831.dat	F133831.dat	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	F133831.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F133831.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
F133832.dat	F133832.dat	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	F133832.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F133832.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
F133833.dat	F133833.dat	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	F133833.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F133833.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
F133834.dat	F133834.dat	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	F133834.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F133834.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
F133836.dat	F133836.dat	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	F133836.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F133836.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
ITQB_P1	ITQB_P1	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	ITQB_P1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ITQB_P1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
ITQB_P2	ITQB_P2	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	ITQB_P2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ITQB_P2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
ITQB_P3.pride	ITQB_P3.pride	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	ITQB_P3.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ITQB_P3.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
ITQB_P3	ITQB_P3	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	ITQB_P3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ITQB_P3.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
ITQB_P4	ITQB_P4	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	ITQB_P4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ITQB_P4.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
ITQB_P5.pride	ITQB_P5.pride	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	ITQB_P5.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ITQB_P5.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
ITQB_P5	ITQB_P5	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	ITQB_P5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ITQB_P5.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
ITQB_P6.pride	ITQB_P6.pride	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	ITQB_P6.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ITQB_P6.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
ITQB_P6	ITQB_P6	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	ITQB_P6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ITQB_P6.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
ITQB_P7	ITQB_P7	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	ITQB_P7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ITQB_P7.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
ITQB_P8	ITQB_P8	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	ITQB_P8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ITQB_P8.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
ITQB_S1	ITQB_S1	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	ITQB_S1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ITQB_S1.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
ITQB_S2	ITQB_S2	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	ITQB_S2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ITQB_S2.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
ITQB_S3	ITQB_S3	Homo sapiens	Mycelium	not applicable	not available	Specialisation_events_of_fungal_metacommunities_exposed_to_a_persistent_organic_pollutant_are_suggestive_of_augmented_pathogenic_potential	Mycelium	Mycelium	not available	not available	not available	not available	1	ITQB_S3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	ITQB_S3.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Mycelium
